country,restart,loss,form_base,marry_share_of_form,cohab_to_marr,dissolve_cohab,dissolve_marr,kappa_floor,kappa_mid,kappa_steep,form_tilt,period_depth,period_mid,period_steep
CRI,1,0.310775,0.048310,0.251999,0.043921,0.099999,0.025866,1.000000,1992.823977,0.159933,0.000000,0.242854,2021.164009,0.642163
CRI,1,0.364043,0.043998,0.251251,0.043801,0.102566,0.026478,1.000000,1992.304604,0.151133,0.000000,0.246295,2017.705536,1.215719
CRI,1,0.445013,0.040182,0.251511,0.043800,0.104754,0.026935,1.000000,1991.521254,0.139847,0.000000,0.247840,2017.713107,0.838090
CRI,1,0.517582,0.036880,0.253137,0.043963,0.106348,0.027157,1.000000,1990.385701,0.299110,0.000000,0.246730,2017.731421,0.840395
CRI,1,0.296226,0.045954,0.256727,0.044472,0.098913,0.025283,1.000000,1991.413434,0.227187,0.000000,0.234766,2017.745332,0.833500
CRI,1,0.433556,0.097966,0.270308,0.046315,0.078449,0.020143,1.000000,1993.266492,0.222736,0.000000,0.198400,2017.810629,0.814554
CRI,1,0.206178,0.076438,0.265523,0.045675,0.084706,0.021712,1.000000,1992.838864,0.198766,0.000000,0.210042,2017.786285,0.820395
CRI,1,0.459911,0.038090,0.259538,0.044742,0.102365,0.025814,1.000000,2000.652146,0.193014,0.000000,0.233619,2017.778321,0.838268
CRI,1,0.198517,0.076711,0.261794,0.045229,0.086263,0.022276,1.000000,1988.341319,0.173242,0.000000,0.216471,2017.758082,0.820953
CRI,1,0.193778,0.067308,0.186433,0.032453,0.119132,0.031262,1.000000,1993.161245,0.182047,0.000000,0.282872,2015.915863,0.728186
CRI,1,0.302774,0.095244,0.246942,0.042198,0.086372,0.022057,1.000000,1993.461828,0.218538,0.000000,0.211539,2017.273548,0.472096
CRI,1,0.286583,0.095552,0.245371,0.041801,0.086581,0.022002,1.000000,1993.059845,0.217808,0.000000,0.209689,2012.464070,0.901545
CRI,1,0.294610,0.094687,0.242601,0.022288,0.087490,0.022138,1.000000,1992.723070,0.218966,0.000000,0.209451,2018.482458,0.876821
CRI,1,0.207907,0.052770,0.248321,0.035718,0.098590,0.025264,1.000000,1992.272904,0.166871,0.000000,0.235492,2016.749155,1.312677
CRI,1,0.566817,0.116070,0.237422,0.032587,0.086015,0.022036,1.000000,1994.399471,0.152020,0.000000,0.212327,2016.090535,0.877747
CRI,1,0.191095,0.056528,0.251801,0.041202,0.095621,0.024442,1.000000,1992.186461,0.205899,0.000000,0.229010,2017.339994,0.844419
CRI,1,0.327050,0.050328,0.252891,0.068559,0.098753,0.025578,1.000000,1993.072597,0.156332,0.000000,0.241344,2015.090303,0.829116
CRI,1,0.157796,0.080068,0.245145,0.030031,0.090253,0.022966,1.000000,1992.810818,0.201562,0.000000,0.217131,2017.669782,0.864729
CRI,1,0.291128,0.048745,0.250022,0.036366,0.100354,0.025907,1.000000,1992.694164,0.155109,0.000000,0.242432,2021.349041,0.799982
CRI,1,0.165137,0.079843,0.246528,0.040382,0.089945,0.022937,1.000000,1992.968826,0.200368,0.000000,0.217568,2014.883153,0.875400
CRI,1,0.169668,0.082145,0.145626,0.048533,0.091648,0.023159,1.000000,1992.370600,0.203283,0.000000,0.216371,2018.265687,1.003763
