"pais","iso3","anio","indicador","codigo_indicador","tipo","modelo","valor","unidad","cobertura_institucional","fuente","nota"
"México","MEX",2026,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4645,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2027,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4651,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2028,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4656,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2029,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4661,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2030,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4665,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2031,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4669,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2032,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4673,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2033,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.4677,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"México","MEX",2034,"Balance primario","GGXONLB_NGDP","Proyección propia","Holt amortiguado",0.468,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2000,"Balance primario","GGXONLB_NGDP","Observado",NA,4.985,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2001,"Balance primario","GGXONLB_NGDP","Observado",NA,2.597,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2002,"Balance primario","GGXONLB_NGDP","Observado",NA,1.897,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2003,"Balance primario","GGXONLB_NGDP","Observado",NA,1.281,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2004,"Balance primario","GGXONLB_NGDP","Observado",NA,-1,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2005,"Balance primario","GGXONLB_NGDP","Observado",NA,1.331,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2006,"Balance primario","GGXONLB_NGDP","Observado",NA,4.082,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2007,"Balance primario","GGXONLB_NGDP","Observado",NA,5.818,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2008,"Balance primario","GGXONLB_NGDP","Observado",NA,2.824,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2009,"Balance primario","GGXONLB_NGDP","Observado",NA,1.225,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2010,"Balance primario","GGXONLB_NGDP","Observado",NA,0.519,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2011,"Balance primario","GGXONLB_NGDP","Observado",NA,-0.167,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2012,"Balance primario","GGXONLB_NGDP","Observado",NA,0.016,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2013,"Balance primario","GGXONLB_NGDP","Observado",NA,-0.66,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2014,"Balance primario","GGXONLB_NGDP","Observado",NA,-1.644,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2015,"Balance primario","GGXONLB_NGDP","Observado",NA,-0.724,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2016,"Balance primario","GGXONLB_NGDP","Observado",NA,-0.301,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2017,"Balance primario","GGXONLB_NGDP","Observado",NA,-0.355,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2018,"Balance primario","GGXONLB_NGDP","Observado",NA,-1.221,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2019,"Balance primario","GGXONLB_NGDP","Observado",NA,-1.309,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2020,"Balance primario","GGXONLB_NGDP","Observado",NA,-7.994,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2021,"Balance primario","GGXONLB_NGDP","Observado",NA,-4.549,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2022,"Balance primario","GGXONLB_NGDP","Observado",NA,-2.257,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2023,"Balance primario","GGXONLB_NGDP","Observado",NA,-1.374,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2024,"Balance primario","GGXONLB_NGDP","Estimación de la fuente",NA,-4.469,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2025,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-4.0993,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2026,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-4.4049,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2027,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-4.7106,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2028,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-5.0163,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2029,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-5.322,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2030,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-5.6277,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2031,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-5.9334,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2032,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-6.2391,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2033,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-6.5448,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Panamá","PAN",2034,"Balance primario","GGXONLB_NGDP","Proyección propia","ETS",-6.8505,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2001,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,51.486,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2002,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,59.934,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2003,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,54.259,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2004,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,50.186,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2005,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,47.915,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2006,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,46.486,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2007,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,44.546,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2008,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,37.566,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2009,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,40.885,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2010,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,37.979,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2011,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,34.47,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2012,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,32.194,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2013,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,30.504,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2014,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,32.586,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2015,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,35.64,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2016,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,46.144,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2017,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,51.37,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2018,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,52.766,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2019,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,54.699,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2020,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,61.37,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2021,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,55.114,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2022,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,56.133,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2023,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,60.428,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2024,"Deuda neta del gobierno general","GGXWDN_NGDP","Estimación de la fuente",NA,61.481,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2025,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",60.3383,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2026,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",59.3209,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2027,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",58.4147,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2028,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",57.6074,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2029,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",56.8879,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2030,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",56.2466,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2031,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",55.6747,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2032,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",55.1648,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2033,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",54.7099,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Brasil","BRA",2034,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","ARIMA",54.3042,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2000,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,3.071,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2001,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,5.572,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2002,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,7.581,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2003,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,6.49,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2004,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,3.991,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2005,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-0.054,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2006,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-6.666,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2007,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-13.006,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2008,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-19.265,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2009,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-10.583,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2010,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-7.04,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2011,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-8.597,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2012,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-6.771,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2013,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-5.646,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2014,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-4.369,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2015,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,-3.46,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2016,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,0.945,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2017,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,4.422,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2018,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,5.74,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2019,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,7.993,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2020,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,13.307,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2021,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,20.229,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2022,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,20.467,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2023,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,23.216,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2024,"Deuda neta del gobierno general","GGXWDN_NGDP","Observado",NA,25.767,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2025,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",27.4786,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2026,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",28.848,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2027,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",29.9435,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2028,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",30.8199,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2029,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",31.5211,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2030,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",32.082,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2031,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",32.5307,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2032,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",32.8897,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2033,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",33.1769,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
"Chile","CHL",2034,"Deuda neta del gobierno general","GGXWDN_NGDP","Proyección propia","Holt amortiguado",33.4066,"% del PIB","Gobierno general","FMI, World Economic Outlook, abril 2025",NA
