LocID,ISO3,country,year,un_published,un_method,tfr1,tfr1_0_14,tfr1_65p,un_0_14,un_65p,tfr2025,tfr2025_un
44,BHS,Bahamas,2055,0.42344,0.4174085025527618,0.38596203840959287,0.03759604238872153,0.09571835232199923,0.054176152136977136,0.09571835232199923,1.15,1.3638
44,BHS,Bahamas,2060,0.421458,0.41335915072954343,0.37559857689148635,0.03429528373232933,0.1038398403382376,0.05197966844927437,0.1038398403382376,1.15,1.3638
44,BHS,Bahamas,2065,0.418556,0.4079969986102865,0.36340162207549304,0.031035177034434498,0.10938772883187572,0.05023543938490111,0.10938772883187572,1.15,1.3638
44,BHS,Bahamas,2070,0.41492599999999996,0.4015450541454104,0.3498360026264097,0.02821465080773396,0.11293791256578517,0.04886520790512585,0.11293791256578517,1.15,1.3638
44,BHS,Bahamas,2075,0.41059199999999996,0.39398569021016866,0.3351064119717522,0.025977797080383773,0.11701322790495,0.04761024820775452,0.11701322790495,1.15,1.3638
44,BHS,Bahamas,2080,0.405966,0.38576523430425363,0.31975399045155983,0.024219572606497566,0.11896619174148841,0.046300636037490336,0.11896619174148841,1.15,1.3638
44,BHS,Bahamas,2085,0.400748,0.37662702999523967,0.303498613137753,0.022649313056404944,0.11785512519284097,0.04492174557110892,0.11785512519284097,1.15,1.3638
44,BHS,Bahamas,2090,0.395057,0.3667531747406903,0.28647226692592087,0.021061385759150078,0.11626436457565276,0.04354621845525314,0.11626436457565276,1.15,1.3638
44,BHS,Bahamas,2095,0.389789,0.3571582792349528,0.26972594804555955,0.019508567968616233,0.11066330328553683,0.04231704763892457,0.11440957091073177,1.15,1.3638
44,BHS,Bahamas,2100,0.384955,0.34799157737482106,0.25350293407013647,0.01807021991853916,0.10448496234348391,0.041248575967524646,0.11269556218126572,1.15,1.3638
52,BRB,Barbados,2025,0.282623,0.28262300000000007,0.28262300000000007,0.048225000000000004,0.048291,0.048225000000000004,0.048291,1.7047,1.7047
52,BRB,Barbados,2030,0.28249,0.28229011561894035,0.27917877469594315,0.0436553421609222,0.055029824875532325,0.04676668308391943,0.055029824875532325,1.7047,1.7047
52,BRB,Barbados,2035,0.280342,0.2800578142353019,0.270947079737146,0.03622982784477571,0.059400812159090315,0.045340562342931635,0.059400812159090315,1.7047,1.7047
52,BRB,Barbados,2040,0.276346,0.27608183115746465,0.26127138625623114,0.02886024258746956,0.06267662490199508,0.04367068748870309,0.06267662490199508,1.7047,1.7047
52,BRB,Barbados,2045,0.270774,0.27063015663062134,0.2503190667180937,0.024579826277387248,0.06346904469038883,0.04178868326815145,0.06346904469038883,1.7047,1.7047
52,BRB,Barbados,2050,0.264216,0.2642047004135154,0.23830397172969106,0.02304772145590497,0.06431913601745035,0.039866071998947775,0.06431913601745035,1.7047,1.7047
52,BRB,Barbados,2055,0.25752600000000003,0.25765348492454293,0.22581734405724757,0.02100756681131769,0.06433506357789405,0.038086465807409396,0.06433506357789405,1.7047,1.7047
52,BRB,Barbados,2060,0.25087,0.25111386562265947,0.21292465592100518,0.01852209238868844,0.06485674771049448,0.03648425254578182,0.06485674771049448,1.7047,1.7047
52,BRB,Barbados,2065,0.244091,0.24448848249852073,0.19961845603061612,0.015908162289264588,0.06546644431116469,0.03499699068366677,0.06546644431116469,1.7047,1.7047
52,BRB,Barbados,2070,0.23728200000000002,0.237879765394328,0.18619757281114693,0.013565167639412241,0.06643596740764948,0.03357309377905491,0.06643596740764948,1.7047,1.7047
52,BRB,Barbados,2075,0.230487,0.23135792823153253,0.1729276407771776,0.01171239021147099,0.0672798433342419,0.032170376521440586,0.0672798433342419,1.7047,1.7047
52,BRB,Barbados,2080,0.223393,0.22456094487126294,0.15950595030614317,0.010304078728855389,0.06683646408623417,0.030780856705322896,0.06683646408623417,1.7047,1.7047
52,BRB,Barbados,2085,0.216197,0.21768892359317815,0.14610236184633718,0.009161568141641383,0.06608014885427048,0.029458849304330265,0.06608014885427048,1.7047,1.7047
52,BRB,Barbados,2090,0.20899199999999998,0.21083338399830903,0.1327923696601962,0.00809240792707994,0.06524794101110126,0.028232319080756425,0.06524794101110126,1.7047,1.7047
52,BRB,Barbados,2095,0.201716,0.20391061853831474,0.11953884210032542,0.007031842906033193,0.06149699688690485,0.027065551911202707,0.06436036088495053,1.7047,1.7047
52,BRB,Barbados,2100,0.194698,0.1972310542965784,0.10673618201452288,0.006056565153302282,0.055150204516882795,0.02595719845511388,0.06347484106523858,1.7047,1.7047
535,BES,"Bonaire, Sint Eustatius and Saba",2025,0.031338,0.03134800000000001,0.03134800000000001,0.004907999999999999,0.004651000000000001,0.004907999999999999,0.004651000000000001,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2030,0.03351,0.03325061612291332,0.033036653824674675,0.004542703188921048,0.005742243180192998,0.004756665487159692,0.005742243180192998,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2035,0.03446,0.03410736381452377,0.03343886936469203,0.004022625407346003,0.006605013047825871,0.004691119857177742,0.006605013047825871,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2040,0.034806,0.03447609027711507,0.033342644906658135,0.0034161646721336306,0.00712583216082337,0.004549610042590563,0.00712583216082337,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2045,0.034928,0.034614561356496994,0.03301017043732796,0.003171978356222816,0.007576881964166221,0.0045630213819656245,0.007576881964166221,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2050,0.034741999999999995,0.03444043786005016,0.032357439233549994,0.00307674589443332,0.008112289868743646,0.004493011009324592,0.008112289868743646,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2055,0.034364,0.034029090313741066,0.03145401057967217,0.002902540815565208,0.008819065151309544,0.0043471504936437476,0.008819065151309544,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2060,0.034005,0.03364440796484312,0.030546267615930354,0.0026665222198111217,0.009459534965509574,0.004164683186552782,0.009459534965509574,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2065,0.033467,0.033030753875634866,0.029357840068241346,0.0023828372756178524,0.009691691276973894,0.003978759572188821,0.009691691276973894,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2070,0.032888,0.03240863627397399,0.028121247069563236,0.0021287309228684055,0.009763198994284943,0.003848881210020548,0.009763198994284943,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2075,0.032213,0.03170327468398514,0.0267823885852456,0.0019382038961620466,0.010003426349355787,0.003771240901831014,0.010003426349355787,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2080,0.031386,0.030833664006863153,0.02527647979506981,0.0017944025259939538,0.010094561206715378,0.003692673947068608,0.010094561206715378,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2085,0.030477,0.029886566561002414,0.02369894581160382,0.0016727736671979917,0.009916569646852275,0.00359275368826441,0.009916569646852275,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2090,0.029593,0.02891926065382839,0.022107919303619872,0.001538414279404737,0.009768900777046355,0.0034574523529727263,0.009768900777046355,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2095,0.028757,0.027961176146453,0.020529542500950942,0.0013866044592936303,0.009279804205907538,0.003303099184553912,0.009480417848396984,1.449,1.449
535,BES,"Bonaire, Sint Eustatius and Saba",2100,0.02786,0.02693603866819924,0.018887044028163626,0.0012295447146525257,0.00863515679519087,0.0031540122531951886,0.009257359115473965,1.449,1.449
92,VGB,British Virgin Islands,2025,0.039731999999999996,0.03974099999999999,0.03974099999999999,0.0055969999999999995,0.004019000000000001,0.0055969999999999995,0.004019000000000001,1.0572,1.0572
92,VGB,British Virgin Islands,2030,0.040591999999999996,0.040533696116745316,0.040463652071292655,0.005030349860543421,0.005177477169354941,0.005100393905996084,0.005177477169354941,1.0572,1.0572
92,VGB,British Virgin Islands,2035,0.041072000000000004,0.04094525063782593,0.040719758867212796,0.0045569890628276676,0.006487093218902375,0.004782480833440804,0.006487093218902375,1.0572,1.0572
92,VGB,British Virgin Islands,2040,0.0412,0.040996120313405396,0.040582071034911474,0.004172045281902346,0.007933713043120887,0.004586094560396273,0.007933713043120887,1.0572,1.0572
92,VGB,British Virgin Islands,2045,0.040970999999999994,0.040654306755278126,0.04002981492774624,0.0038492290613844123,0.009608437984412644,0.004403849801148599,0.009608437984412644,1.0572,1.0572
92,VGB,British Virgin Islands,2050,0.04034,0.039914675576145156,0.03907254818069145,0.0035385823330094483,0.011279572396269777,0.0041557370802057575,0.011279572396269777,1.0572,1.0572
92,VGB,British Virgin Islands,2055,0.039519,0.03897211402196964,0.03790132891313552,0.0032093196660300427,0.012326460136892637,0.0038670031215893674,0.012326460136892637,1.0572,1.0572
92,VGB,British Virgin Islands,2060,0.038343,0.03762585691658489,0.03629632929883954,0.002872285378491603,0.012755511133257095,0.0035787846849522687,0.012755511133257095,1.0572,1.0572
92,VGB,British Virgin Islands,2065,0.036904000000000006,0.03602576337289519,0.0344006835451248,0.002592274482415703,0.012717501663747856,0.0033772608912152596,0.012717501663747856,1.0572,1.0572
92,VGB,British Virgin Islands,2070,0.035406,0.03431862348672268,0.032370885196553706,0.0023735695455419847,0.012424169308368292,0.003253246473531825,0.012424169308368292,1.0572,1.0572
92,VGB,British Virgin Islands,2075,0.033814,0.03249216073986385,0.03020769644726417,0.0021770129599637026,0.012351300207673806,0.003135655673845474,0.012351300207673806,1.0572,1.0572
92,VGB,British Virgin Islands,2080,0.03247,0.03087945474659953,0.028254957013380155,0.0020078018202570424,0.011833340849808117,0.003012458555007388,0.011833340849808117,1.0572,1.0572
92,VGB,British Virgin Islands,2085,0.031142,0.029226848676768717,0.02625855413801687,0.0018367499693421794,0.011213111354562091,0.0028649755004084318,0.011213111354562091,1.0572,1.0572
92,VGB,British Virgin Islands,2090,0.029976,0.027782128259440177,0.024466106090834862,0.0016808156507238565,0.010581760481616345,0.0027238476819437534,0.010581760481616345,1.0572,1.0572
92,VGB,British Virgin Islands,2095,0.028933,0.026398342049037345,0.02272438989411684,0.0015400355428959477,0.00995361096401839,0.0026068992701222334,0.010018968742349903,1.0572,1.0572
92,VGB,British Virgin Islands,2100,0.02789,0.02504403475065162,0.02100745668070968,0.0014067018129183854,0.009319713781430306,0.002501679082984743,0.009528405359004566,1.0572,1.0572
136,CYM,Cayman Islands,2025,0.075844,0.07585,0.07585,0.01218,0.007219,0.01218,0.007219,1.5134,1.5134
136,CYM,Cayman Islands,2030,0.082415,0.08222061216245363,0.08156185094836718,0.012017455887034274,0.010281942188809012,0.012676217101120739,0.010281942188809012,1.5134,1.5134
136,CYM,Cayman Islands,2035,0.08846899999999999,0.08804281683513994,0.08608004065628475,0.011010614124865316,0.014041180801284131,0.012973390303720512,0.014041180801284131,1.5134,1.5134
136,CYM,Cayman Islands,2040,0.094116,0.09350315660462039,0.09019890050042935,0.009369683169333683,0.017992633865382662,0.012673939273524734,0.017992633865382662,1.5134,1.5134
136,CYM,Cayman Islands,2045,0.099382,0.09850139342066891,0.0937636026424423,0.008841412963796483,0.021793983500165356,0.01292175528613088,0.021793983500165356,1.5134,1.5134
136,CYM,Cayman Islands,2050,0.10395900000000001,0.10291262378798166,0.0966209507921215,0.00915308515701708,0.025329091313052964,0.013486887011241462,0.025329091313052964,1.5134,1.5134
136,CYM,Cayman Islands,2055,0.10780500000000001,0.10657297162526069,0.09858764387458512,0.009422529938766374,0.02833834335236438,0.014114270737643828,0.02833834335236438,1.5134,1.5134
136,CYM,Cayman Islands,2060,0.11073999999999999,0.10927377238023635,0.0994349453647121,0.009412512013691844,0.03042933382619112,0.014531958503744918,0.03042933382619112,1.5134,1.5134
136,CYM,Cayman Islands,2065,0.112638,0.11092344184067307,0.09906165432479187,0.009018136475993976,0.03105690402435706,0.014615561689431797,0.03105690402435706,1.5134,1.5134
136,CYM,Cayman Islands,2070,0.114165,0.11221806852419826,0.0981971485622885,0.008401273343266723,0.031317992231517724,0.014474216733838682,0.031317992231517724,1.5134,1.5134
136,CYM,Cayman Islands,2075,0.115343,0.11298223936329531,0.0967033842906435,0.0077831067057549976,0.032161864894672244,0.014272592438980759,0.032161864894672244,1.5134,1.5134
136,CYM,Cayman Islands,2080,0.116165,0.11334084801668656,0.09472111021755177,0.007359244791347436,0.033065073834662825,0.014182024148637638,0.033065073834662825,1.5134,1.5134
136,CYM,Cayman Islands,2085,0.116907,0.11356289673892944,0.09252529150857737,0.007129761567194208,0.03396013776092157,0.014231014701480898,0.03396013776092157,1.5134,1.5134
136,CYM,Cayman Islands,2090,0.11749599999999999,0.11354610431688394,0.0900304930067621,0.006907421013360434,0.035446182267318,0.01425390543322225,0.035446182267318,1.5134,1.5134
136,CYM,Cayman Islands,2095,0.118047,0.11338749974199773,0.087357751626012,0.006589306474754165,0.035920815712691186,0.014141276364330444,0.036538543469338325,1.5134,1.5134
136,CYM,Cayman Islands,2100,0.11803100000000001,0.11259467405992629,0.08403620356113294,0.006139529752792749,0.03547056754141127,0.013846541067800481,0.03730428551745868,1.5134,1.5134
192,CUB,Cuba,2025,10.937203,10.937207000000003,10.937207000000003,1.6431790000000002,1.863155,1.6431790000000002,1.863155,1.3,1.4511
192,CUB,Cuba,2030,10.700822,10.700981882479514,10.604018467072065,1.3776332454358124,2.2437301494158657,1.4745966608432612,2.2437301494158657,1.3,1.4511
192,CUB,Cuba,2035,10.431762,10.429556919940715,10.193064239982546,1.1130591117868338,2.619094187620341,1.3495517917450028,2.619094187620341,1.3,1.4511
192,CUB,Cuba,2040,10.125836999999999,10.119567812801256,9.749292326711572,0.9108379317330888,2.887778590103132,1.2811134178227699,2.887778590103132,1.3,1.4511
192,CUB,Cuba,2045,9.775199,9.768153233886771,9.267898458821724,0.8018987120079712,2.87227037374686,1.2054252963896286,2.87227037374686,1.3,1.4511
192,CUB,Cuba,2050,9.381999,9.377841213229749,8.743428600468219,0.7308123125826844,2.8276028162556406,1.1293093124971192,2.8276028162556406,1.3,1.4511
192,CUB,Cuba,2055,8.950039,8.952981568525148,8.175365738512802,0.6483872674078934,2.860187634595522,1.056713114521151,2.860187634595522,1.3,1.4511
192,CUB,Cuba,2060,8.500004,8.513208268591681,7.58325221369398,0.5615802088270017,2.8074460001988526,0.9927583827297867,2.8074460001988526,1.3,1.4511
192,CUB,Cuba,2065,8.064198000000001,8.08590915363476,6.997047481451264,0.48114925962667415,2.737715952748476,0.9376581817764058,2.737715952748476,1.3,1.4511
192,CUB,Cuba,2070,7.662115,7.690802003290623,6.4412657258554775,0.414331198957643,2.666234950841756,0.8890509300027567,2.666234950841756,1.3,1.4511
192,CUB,Cuba,2075,7.2883249999999995,7.323899097052132,5.915897521980139,0.3622875580659956,2.5734799601696055,0.8441522433235598,2.5734799601696055,1.3,1.4511
192,CUB,Cuba,2080,6.923877,6.969674950061103,5.406566858097926,0.32085293587303987,2.5332228236682903,0.8003938527932063,2.5332228236682903,1.3,1.4511
192,CUB,Cuba,2085,6.562449,6.620682592658155,4.9055411679727365,0.28448036426530415,2.4563064152853302,0.7575767345662637,2.4563064152853302,1.3,1.4511
192,CUB,Cuba,2090,6.213693,6.285203343233007,4.420544787256518,0.24992820868797985,2.3355879619825437,0.7173153925191348,2.3355879619825437,1.3,1.4511
192,CUB,Cuba,2095,5.8861229999999995,5.97220601013237,3.9610314019583175,0.21731081132786625,2.1442191897134326,0.6808019132122531,2.234452405799294,1.3,1.4511
192,CUB,Cuba,2100,5.577282,5.678347331283445,3.5255661542782226,0.18824107541543686,1.924644224422455,0.6482162630026232,2.1425698190873783,1.3,1.4511
531,CUW,Curaçao,2025,0.18548699999999999,0.18549,0.18549,0.027088,0.032092999999999997,0.027088,0.032092999999999997,1.0695,1.0695
531,CUW,Curaçao,2030,0.184826,0.18458010845503525,0.18427962787517077,0.022561034095363815,0.0366357303770422,0.022861514675228293,0.0366357303770422,1.0695,1.0695
531,CUW,Curaçao,2035,0.183029,0.18278204956717253,0.18178925507512003,0.020004227087818707,0.03943729331192019,0.020997021579871232,0.03943729331192019,1.0695,1.0695
531,CUW,Curaçao,2040,0.18040199999999998,0.18023354108791126,0.1783817882581904,0.018848475716670497,0.04091108095245454,0.020700228546391346,0.04091108095245454,1.0695,1.0695
531,CUW,Curaçao,2045,0.177194,0.17705710210099768,0.17421268193175296,0.017700796026119518,0.0409526435778156,0.020245758000144807,0.0409526435778156,1.0695,1.0695
531,CUW,Curaçao,2050,0.17349799999999999,0.17333968055041452,0.16942718096047357,0.016532588353177807,0.04125878681676363,0.019455478796706983,0.04125878681676363,1.0695,1.0695
531,CUW,Curaçao,2055,0.169153,0.16905201231581546,0.1640432842622659,0.015169859245656378,0.04246446553465394,0.01833280624849645,0.04246446553465394,1.0695,1.0695
531,CUW,Curaçao,2060,0.16452799999999998,0.1644791084594945,0.15830991277095316,0.01365871617957526,0.04707648259834474,0.01699293242680019,0.04707648259834474,1.0695,1.0695
531,CUW,Curaçao,2065,0.15987,0.15976812654775085,0.15229755293061364,0.012253906214115592,0.05117198445218866,0.015825364705195178,0.05117198445218866,1.0695,1.0695
531,CUW,Curaçao,2070,0.155113,0.15489556678383434,0.14597695715205622,0.011207497511135563,0.05285531491933393,0.015135227320693946,0.05285531491933393,1.0695,1.0695
531,CUW,Curaçao,2075,0.14999500000000002,0.14960627848473354,0.13913863838481774,0.010475861309199575,0.05302288411210829,0.014797798758556848,0.05302288411210829,1.0695,1.0695
531,CUW,Curaçao,2080,0.144386,0.1437298728423405,0.13165503505714288,0.009827705710821909,0.053653518926487315,0.014463471232816097,0.053653518926487315,1.0695,1.0695
531,CUW,Curaçao,2085,0.138286,0.13732978591743422,0.12363307218965562,0.009142165418418717,0.0517827448591535,0.013963733980998785,0.0517827448591535,1.0695,1.0695
531,CUW,Curaçao,2090,0.131982,0.13073558621673667,0.11542943710872397,0.008408303677091706,0.048420222928756855,0.013308161990532938,0.048420222928756855,1.0695,1.0695
531,CUW,Curaçao,2095,0.126003,0.12446673209338485,0.10754254687927739,0.007682763319581737,0.045266625610363036,0.012620021313888535,0.045545421802950126,1.0695,1.0695
531,CUW,Curaçao,2100,0.12045399999999999,0.11868631296941992,0.10011012324690105,0.007027835654497701,0.042470660895240445,0.012035554704675086,0.04338567060309329,1.0695,1.0695
212,DMA,Dominica,2025,0.065871,0.06587699999999998,0.06587699999999998,0.011600999999999998,0.008698000000000001,0.011600999999999998,0.008698000000000001,1.4702,1.4702
212,DMA,Dominica,2030,0.064169,0.06424364795101463,0.06372039796554484,0.010072713931459034,0.009503249355817265,0.010595963916928809,0.009503249355817265,1.4702,1.4702
212,DMA,Dominica,2035,0.063761,0.06393167208844082,0.06243354394813521,0.008470909850157592,0.010598928056553368,0.0099690379904632,0.010598928056553368,1.4702,1.4702
212,DMA,Dominica,2040,0.063799,0.06391202764353977,0.06145336747851573,0.007105483497164592,0.011152773802109842,0.009564143662188638,0.011152773802109842,1.4702,1.4702
212,DMA,Dominica,2045,0.06362899999999999,0.06367819212565227,0.06023907381782566,0.006354767180690659,0.011039741272227042,0.009274095406250451,0.011039741272227042,1.4702,1.4702
212,DMA,Dominica,2050,0.063192,0.06320755725106778,0.05874738924509114,0.0061312255812588385,0.011608388535520379,0.00910248338298825,0.011608388535520379,1.4702,1.4702
212,DMA,Dominica,2055,0.062426,0.062432330518835524,0.05689276749497045,0.005769100970754758,0.012449567313210601,0.008865461470911782,0.012449567313210601,1.4702,1.4702
212,DMA,Dominica,2060,0.061427999999999996,0.06140603375213227,0.054714942768481066,0.005243108480288255,0.013646161912064927,0.008517961656026649,0.013646161912064927,1.4702,1.4702
212,DMA,Dominica,2065,0.060266,0.06015483995727599,0.05223994409078537,0.004637779785094112,0.014065215127448833,0.00812357470959433,0.014065215127448833,1.4702,1.4702
212,DMA,Dominica,2070,0.058963999999999996,0.058719101781430846,0.04953169746118323,0.004074927126611016,0.014191032167427984,0.007763376192049067,0.014191032167427984,1.4702,1.4702
212,DMA,Dominica,2075,0.057430999999999996,0.057051156714960055,0.04657805104875175,0.0036267115513023375,0.014401870319027142,0.007462004355984108,0.014401870319027142,1.4702,1.4702
212,DMA,Dominica,2080,0.055841,0.05532862519875359,0.04358322147634068,0.0032990197277558584,0.014749241392347076,0.007201323543714732,0.014749241392347076,1.4702,1.4702
212,DMA,Dominica,2085,0.054270000000000006,0.05360659707749896,0.04060566241499558,0.0030304074357932346,0.01489667690152352,0.006943719875274471,0.01489667690152352,1.4702,1.4702
212,DMA,Dominica,2090,0.052568,0.051748614868255105,0.03750987508703757,0.0027515831285894713,0.014901427252961898,0.0066596261134089655,0.014901427252961898,1.4702,1.4702
212,DMA,Dominica,2095,0.050913,0.04992900896659012,0.03448492030253736,0.002466564544415832,0.01433974056707941,0.006372378961179168,0.014790186404712446,1.4702,1.4702
212,DMA,Dominica,2100,0.04911,0.04794014231026806,0.031338353389364144,0.0021748372865866847,0.013236727827747001,0.006080267213367122,0.014503967750712048,1.4702,1.4702
214,DOM,Dominican Republic,2025,11.520487,11.52049,11.52049,3.018263,0.943281,3.018263,0.943281,1.61,2.1946
214,DOM,Dominican Republic,2030,11.938852,11.946577530218459,11.573650178276667,2.5588375232463907,1.1634004621872245,2.9317648751881844,1.1634004621872245,1.61,2.1946
214,DOM,Dominican Republic,2035,12.289431,12.30213062762978,11.461949425052488,1.9847910807100393,1.3706929956477791,2.8249722832873325,1.3706929956477791,1.61,2.1946
214,DOM,Dominican Republic,2040,12.57932,12.593749538847963,11.317164935236397,1.4532869584408583,1.573107854326059,2.7298715620524225,1.573107854326059,1.61,2.1946
214,DOM,Dominican Republic,2045,12.816004999999999,12.830624725715795,11.13516132163034,1.318095703156391,1.7700729445926942,2.642778422033324,1.7700729445926942,1.61,2.1946
214,DOM,Dominican Republic,2050,12.996293,13.01470996774092,10.897718646756362,1.2882836849172423,1.964216365782873,2.570137041441082,1.964216365782873,1.61,2.1946
214,DOM,Dominican Republic,2055,13.108953,13.135716808762659,10.573338636823742,1.20218463568211,2.1680032227164254,2.4975004019376708,2.1680032227164254,1.61,2.1946
214,DOM,Dominican Republic,2060,13.152503000000001,13.19347791026031,10.151510216555627,1.0552130023954218,2.3864136839092898,2.4170841803026186,2.3864136839092898,1.61,2.1946
214,DOM,Dominican Republic,2065,13.129727,13.188723475187967,9.641479228258246,0.8777470235078506,2.5690515581689515,2.3295459233701976,2.5690515581689515,1.61,2.1946
214,DOM,Dominican Republic,2070,13.050525,13.128128144654399,9.072156400960559,0.7191578486760095,2.72651540686252,2.24078693600879,2.72651540686252,1.61,2.1946
214,DOM,Dominican Republic,2075,12.920052,13.01755574088839,8.465136284111555,0.609969622439242,2.8492163591906947,2.156273286561784,2.8492163591906947,1.61,2.1946
214,DOM,Dominican Republic,2080,12.742401,12.86214705034124,7.828148369364204,0.5444516750024354,2.9806178581477574,2.077376354358672,2.9806178581477574,1.61,2.1946
214,DOM,Dominican Republic,2085,12.521536,12.668809325695824,7.165528440302347,0.49433070683219055,3.092343416002221,2.001669515828402,3.092343416002221,1.61,2.1946
214,DOM,Dominican Republic,2090,12.264879,12.444051057039585,6.481129600943398,0.4372819288831879,3.169246072757023,1.9267716864296975,3.169246072757023,1.61,2.1946
214,DOM,Dominican Republic,2095,11.980235,12.19378258715828,5.784563562657197,0.3713862732101198,2.9005294470706042,1.8527272412909728,3.223284450592529,1.61,2.1946
214,DOM,Dominican Republic,2100,11.67491,11.923396828869125,5.092598765391,0.3070590493183081,2.5366049003106625,1.7814658543976607,3.2489384093191935,1.61,2.1946
308,GRD,Grenada,2025,0.11730299999999999,0.11730299999999999,0.11730299999999999,0.022299999999999997,0.014810999999999998,0.022299999999999997,0.014810999999999998,1.4582,1.4582
308,GRD,Grenada,2030,0.11746599999999999,0.11749813793621763,0.11653874437971552,0.019112947865802372,0.01705073967878768,0.02007234142230449,0.01705073967878768,1.4582,1.4582
308,GRD,Grenada,2035,0.117244,0.11724680333352139,0.11446051244048669,0.016130554207669866,0.01835452834872405,0.01891684510070455,0.01835452834872405,1.4582,1.4582
308,GRD,Grenada,2040,0.116493,0.11649194043752223,0.111954468115521,0.013238330612006856,0.019292854964824826,0.017775802934008076,0.019292854964824826,1.4582,1.4582
308,GRD,Grenada,2045,0.115123,0.11511240924115039,0.10887037918335869,0.011495695333233158,0.02017218518791874,0.01678291743451443,0.02017218518791874,1.4582,1.4582
308,GRD,Grenada,2050,0.113243,0.11327937330184451,0.10532328349685827,0.01067470359808869,0.022854380813153392,0.015856903903852096,0.022854380813153392,1.4582,1.4582
308,GRD,Grenada,2055,0.110816,0.11089650155398371,0.1011487938515217,0.00969497462672406,0.0266497766818515,0.014925714972939387,0.0266497766818515,1.4582,1.4582
308,GRD,Grenada,2060,0.108004,0.10814042480487952,0.09649722879562109,0.00857256126633438,0.029146238074696115,0.014004618919483543,0.029146238074696115,1.4582,1.4582
308,GRD,Grenada,2065,0.104632,0.1048088034219081,0.09116227558068826,0.007398365420065917,0.030669727076597608,0.013134081074411455,0.030669727076597608,1.4582,1.4582
308,GRD,Grenada,2070,0.100716,0.10099135264827379,0.08527438825523861,0.006334326430959562,0.03102404941445701,0.012368385321750304,0.03102404941445701,1.4582,1.4582
308,GRD,Grenada,2075,0.096314,0.09670398727755776,0.07892779527080714,0.005467152833917662,0.03136541596704612,0.011690895432349012,0.03136541596704612,1.4582,1.4582
308,GRD,Grenada,2080,0.091562,0.09208525027741703,0.07231074897395653,0.004792182562679025,0.031328128605358094,0.011045712603460957,0.031328128605358094,1.4582,1.4582
308,GRD,Grenada,2085,0.086822,0.08751546958956594,0.06580302244988744,0.00426428436447207,0.030122920103354642,0.010433594076942896,0.030122920103354642,1.4582,1.4582
308,GRD,Grenada,2090,0.082216,0.08307459596408617,0.05946906357843254,0.0037836095571303005,0.028943074017217567,0.009854754887938013,0.028943074017217567,1.4582,1.4582
308,GRD,Grenada,2095,0.077909,0.07894301355733291,0.05349476533675393,0.0033200301533135752,0.026904890395240813,0.009329989524896444,0.02775180545220945,1.4582,1.4582
308,GRD,Grenada,2100,0.073887,0.07510096091251435,0.04787892537726486,0.0028925380121337563,0.024158463527353766,0.008867820152357719,0.026592314248507817,1.4582,1.4582
312,GLP,Guadeloupe,2025,0.373791,0.373792,0.373792,0.060067999999999996,0.09238800000000001,0.060067999999999996,0.09238800000000001,2.0539,2.0539
312,GLP,Guadeloupe,2030,0.36634300000000003,0.36693964313268973,0.36224536534817287,0.05210810177698892,0.10574640411393046,0.05680237956150583,0.10574640411393046,2.0539,2.0539
312,GLP,Guadeloupe,2035,0.357877,0.35896003513778796,0.3452937084348586,0.04177964614295456,0.11451108739146068,0.0554459728458839,0.11451108739146068,2.0539,2.0539
312,GLP,Guadeloupe,2040,0.348988,0.34989961015790266,0.3273539271659167,0.03220692895299008,0.1187811921121321,0.05475261194497603,0.1187811921121321,2.0539,2.0539
312,GLP,Guadeloupe,2045,0.338337,0.33903839969725436,0.3078336692019092,0.027242664082925763,0.11461933562454678,0.05376209844820298,0.11461933562454678,2.0539,2.0539
312,GLP,Guadeloupe,2050,0.326318,0.3271801157379701,0.2877722345051716,0.026867742725312165,0.10844784713539324,0.05263536328235236,0.10844784713539324,2.0539,2.0539
312,GLP,Guadeloupe,2055,0.31343200000000004,0.31470336680646926,0.2672568745074034,0.025242165331876374,0.10039267529034633,0.050192877486544434,0.10039267529034633,2.0539,2.0539
312,GLP,Guadeloupe,2060,0.301043,0.30274391979663484,0.24668573698703736,0.02238769808470596,0.09117684613479865,0.047328669336594104,0.09117684613479865,2.0539,2.0539
312,GLP,Guadeloupe,2065,0.28995499999999996,0.29220260965219386,0.22651190453920406,0.01879876052189928,0.08207129127210282,0.04522064861238801,0.08207129127210282,2.0539,2.0539
