RAMO_K,mdp_2026,mdp_2027,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
36,109.9,0.0,-109.9,-114.3,-100.0,desaparece,unidad_responsable,,,161,,,
49,109.7,0.0,-109.7,-114.1,-100.0,desaparece,unidad_responsable,,,261,,,
04,156.1,47.7,-108.5,-114.7,-70.7,continúa,unidad_responsable,,,914,,,
11,107.2,0.0,-107.2,-111.5,-100.0,desaparece,unidad_responsable,,,173,,,
49,102.6,0.0,-102.6,-106.8,-100.0,desaparece,unidad_responsable,,,334,,,
13,101.9,0.0,-101.9,-106.0,-100.0,desaparece,unidad_responsable,,,218,,,
09,237.3,135.5,-101.8,-111.3,-45.1,continúa,unidad_responsable,,,711,,,
09,152.1,51.1,-101.0,-107.1,-67.7,continúa,unidad_responsable,,,640,,,
49,100.2,0.0,-100.2,-104.2,-100.0,desaparece,unidad_responsable,,,335,,,
49,99.4,0.0,-99.4,-103.4,-100.0,desaparece,unidad_responsable,,,813,,,
49,93.6,0.0,-93.6,-97.3,-100.0,desaparece,unidad_responsable,,,322,,,
12,824.9,735.6,-89.3,-122.3,-14.3,continúa,unidad_responsable,,,513,,,
48,87.9,0.0,-87.9,-91.4,-100.0,desaparece,unidad_responsable,,,350,,,
49,87.6,0.0,-87.6,-91.2,-100.0,desaparece,unidad_responsable,,,360,,,
49,89.8,2.4,-87.4,-91.0,-97.4,continúa,unidad_responsable,,,831,,,
27,92.3,6.6,-85.7,-89.4,-93.1,continúa,unidad_responsable,,,430,,,
14,318.0,232.7,-85.3,-98.0,-29.6,continúa,unidad_responsable,,,113,,,
49,82.6,0.0,-82.6,-85.9,-100.0,desaparece,unidad_responsable,,,339,,,
06,292.0,211.8,-80.2,-91.9,-30.2,continúa,unidad_responsable,,,411,,,
49,80.1,0.0,-80.1,-83.3,-100.0,desaparece,unidad_responsable,,,348,,,
36,79.2,0.0,-79.2,-82.4,-100.0,desaparece,unidad_responsable,,,C00,,,
07,944.9,866.0,-78.9,-116.7,-11.9,continúa,unidad_responsable,,,144,,,
08,76.8,0.0,-76.8,-79.9,-100.0,desaparece,unidad_responsable,,,227,,,
09,108.0,31.8,-76.2,-80.5,-71.7,continúa,unidad_responsable,,,A00,,,
48,76.1,0.0,-76.1,-79.2,-100.0,desaparece,unidad_responsable,,,420,,,
10,118.6,42.5,-76.1,-80.9,-65.6,continúa,unidad_responsable,,,610,,,
09,110.0,34.0,-76.0,-80.4,-70.3,continúa,unidad_responsable,,,313,,,
11,75.3,0.0,-75.3,-78.3,-100.0,desaparece,unidad_responsable,,,411,,,
27,79.4,4.4,-75.0,-78.2,-94.7,continúa,unidad_responsable,,,410,,,
09,110.1,36.0,-74.2,-78.6,-68.6,continúa,unidad_responsable,,,639,,,
49,72.7,0.0,-72.7,-75.6,-100.0,desaparece,unidad_responsable,,,328,,,
49,71.0,0.0,-71.0,-73.8,-100.0,desaparece,unidad_responsable,,,327,,,
14,91.0,20.5,-70.5,-74.1,-78.4,continúa,unidad_responsable,,,500,,,
49,69.3,0.0,-69.3,-72.0,-100.0,desaparece,unidad_responsable,,,336,,,
08,69.0,0.0,-69.0,-71.7,-100.0,desaparece,unidad_responsable,,,811,,,
27,75.2,6.9,-68.2,-71.3,-91.1,continúa,unidad_responsable,,,240,,,
15,155.8,89.1,-66.7,-72.9,-45.0,continúa,unidad_responsable,,,411,,,
54,876.1,812.0,-64.1,-99.2,-10.9,continúa,unidad_responsable,,,300,,,
11,63.5,0.0,-63.5,-66.1,-100.0,desaparece,unidad_responsable,,,415,,,
09,93.2,31.4,-61.9,-65.6,-67.6,continúa,unidad_responsable,,,642,,,
09,90.8,30.4,-60.5,-64.1,-67.9,continúa,unidad_responsable,,,636,,,
49,60.3,0.0,-60.3,-62.7,-100.0,desaparece,unidad_responsable,,,331,,,
15,102.4,42.2,-60.1,-64.2,-60.3,continúa,unidad_responsable,,,214,,,
49,138.0,78.1,-59.9,-65.4,-45.6,continúa,unidad_responsable,,,150,,,
09,89.9,30.0,-59.9,-63.5,-67.9,continúa,unidad_responsable,,,627,,,
49,56.8,0.0,-56.8,-59.1,-100.0,desaparece,unidad_responsable,,,814,,,
09,82.1,25.8,-56.3,-59.6,-69.8,continúa,unidad_responsable,,,712,,,
48,56.1,0.0,-56.1,-58.3,-100.0,desaparece,unidad_responsable,,,130,,,
49,55.8,0.0,-55.8,-58.1,-100.0,desaparece,unidad_responsable,,,325,,,
49,55.7,0.0,-55.7,-58.0,-100.0,desaparece,unidad_responsable,,,571,,,
49,129.1,73.4,-55.7,-60.8,-45.3,continúa,unidad_responsable,,,100,,,
09,82.8,27.7,-55.1,-58.4,-67.8,continúa,unidad_responsable,,,632,,,
49,57.8,2.9,-54.9,-57.2,-95.1,continúa,unidad_responsable,,,340,,,
08,186.8,132.6,-54.2,-61.6,-31.7,continúa,unidad_responsable,,,511,,,
27,62.5,8.3,-54.1,-56.6,-87.2,continúa,unidad_responsable,,,500,,,
05,53.7,0.0,-53.7,-55.8,-100.0,desaparece,unidad_responsable,,,153,,,
09,77.7,24.2,-53.5,-56.6,-70.0,continúa,unidad_responsable,,,623,,,
09,79.2,26.4,-52.8,-56.0,-68.0,continúa,unidad_responsable,,,622,,,
49,52.6,0.0,-52.6,-54.7,-100.0,desaparece,unidad_responsable,,,332,,,
09,78.8,26.4,-52.3,-55.5,-67.7,continúa,unidad_responsable,,,637,,,
09,77.9,25.9,-52.0,-55.2,-68.1,continúa,unidad_responsable,,,625,,,
09,76.9,25.6,-51.3,-54.4,-68.0,continúa,unidad_responsable,,,624,,,
09,76.9,25.9,-51.1,-54.1,-67.7,continúa,unidad_responsable,,,644,,,
49,50.9,0.0,-50.9,-53.0,-100.0,desaparece,unidad_responsable,,,341,,,
36,50.1,0.0,-50.1,-52.2,-100.0,desaparece,unidad_responsable,,,223,,,
09,75.2,25.1,-50.1,-53.1,-67.9,continúa,unidad_responsable,,,647,,,
09,75.2,25.1,-50.1,-53.1,-67.9,continúa,unidad_responsable,,,645,,,
09,74.4,24.5,-49.9,-52.9,-68.3,continúa,unidad_responsable,,,650,,,
10,108.3,58.8,-49.6,-53.9,-47.8,continúa,unidad_responsable,,,110,,,
09,74.3,24.7,-49.6,-52.5,-68.0,continúa,unidad_responsable,,,634,,,
09,74.2,24.7,-49.5,-52.5,-68.0,continúa,unidad_responsable,,,648,,,
09,74.0,24.5,-49.5,-52.5,-68.1,continúa,unidad_responsable,,,646,,,
54,101.9,52.6,-49.2,-53.3,-50.3,continúa,unidad_responsable,,,100,,,
49,48.7,0.0,-48.7,-50.7,-100.0,desaparece,unidad_responsable,,,333,,,
49,48.5,0.0,-48.5,-50.5,-100.0,desaparece,unidad_responsable,,,840,,,
49,48.4,0.0,-48.4,-50.3,-100.0,desaparece,unidad_responsable,,,342,,,
35,212.0,163.7,-48.3,-56.8,-25.8,continúa,unidad_responsable,,,101,,,
36,101.8,54.3,-47.5,-51.6,-48.7,continúa,unidad_responsable,,,143,,,
49,46.9,0.0,-46.9,-48.7,-100.0,desaparece,unidad_responsable,,,337,,,
49,46.6,0.0,-46.6,-48.5,-100.0,desaparece,unidad_responsable,,,520,,,
02,79.7,33.1,-46.6,-49.8,-60.1,continúa,unidad_responsable,,,140,,,
09,69.8,23.5,-46.4,-49.2,-67.7,continúa,unidad_responsable,,,641,,,
49,46.0,0.0,-46.0,-47.9,-100.0,desaparece,unidad_responsable,,,347,,,
09,68.5,22.7,-45.8,-48.6,-68.2,continúa,unidad_responsable,,,628,,,
09,70.7,25.1,-45.6,-48.4,-65.9,continúa,unidad_responsable,,,110,,,
09,67.8,22.8,-45.1,-47.8,-67.7,continúa,unidad_responsable,,,630,,,
09,67.5,22.6,-44.8,-47.5,-67.8,continúa,unidad_responsable,,,633,,,
55,44.7,0.0,-44.7,-46.4,-100.0,desaparece,unidad_responsable,,,B00,,,
27,50.9,6.7,-44.2,-46.3,-87.3,continúa,unidad_responsable,,,411,,,
49,80.3,36.6,-43.7,-46.9,-56.2,continúa,unidad_responsable,,,350,,,
20,56.4,12.9,-43.5,-45.7,-77.9,continúa,unidad_responsable,,,712,,,
15,61.9,18.5,-43.4,-45.9,-71.3,continúa,unidad_responsable,,,120,,,
09,64.7,21.5,-43.2,-45.7,-68.0,continúa,unidad_responsable,,,651,,,
49,43.1,0.0,-43.1,-44.8,-100.0,desaparece,unidad_responsable,,,338,,,
09,64.0,20.9,-43.1,-45.6,-68.5,continúa,unidad_responsable,,,643,,,
09,63.2,21.0,-42.3,-44.8,-68.1,continúa,unidad_responsable,,,621,,,
09,66.5,24.4,-42.2,-44.9,-64.8,continúa,unidad_responsable,,,300,,,
49,42.1,0.0,-42.1,-43.8,-100.0,desaparece,unidad_responsable,,,343,,,
09,72.0,30.0,-41.9,-44.8,-59.9,continúa,unidad_responsable,,,652,,,
09,63.2,21.3,-41.9,-44.5,-67.7,continúa,unidad_responsable,,,649,,,
36,177.3,135.6,-41.7,-48.8,-26.5,continúa,unidad_responsable,,,211,,,
27,53.7,12.0,-41.7,-43.8,-78.5,continúa,unidad_responsable,,,250,,,
49,41.4,0.0,-41.4,-43.1,-100.0,desaparece,unidad_responsable,,,344,,,
18,75.0,33.7,-41.3,-44.3,-56.8,continúa,unidad_responsable,,,543,,,
09,62.1,20.8,-41.3,-43.8,-67.8,continúa,unidad_responsable,,,638,,,
09,61.4,20.6,-40.8,-43.3,-67.8,continúa,unidad_responsable,,,631,,,
10,101.7,61.8,-39.9,-44.0,-41.6,continúa,unidad_responsable,,,416,,,
49,39.3,0.0,-39.3,-40.8,-100.0,desaparece,unidad_responsable,,,812,,,
49,38.8,0.0,-38.8,-40.3,-100.0,desaparece,unidad_responsable,,,324,,,
49,38.3,0.0,-38.3,-39.9,-100.0,desaparece,unidad_responsable,,,860,,,
36,38.2,0.0,-38.2,-39.7,-100.0,desaparece,unidad_responsable,,,181,,,
04,142.8,104.9,-37.9,-43.7,-29.4,continúa,unidad_responsable,,,271,,,
49,37.6,0.0,-37.6,-39.1,-100.0,desaparece,unidad_responsable,,,510,,,
49,37.5,0.0,-37.5,-39.0,-100.0,desaparece,unidad_responsable,,,323,,,
31,634.5,597.4,-37.1,-62.5,-9.5,continúa,unidad_responsable,,,200,,,
49,37.1,0.0,-37.1,-38.6,-100.0,desaparece,unidad_responsable,,,572,,,
49,36.8,0.0,-36.8,-38.3,-100.0,desaparece,unidad_responsable,,,613,,,
27,64.3,28.1,-36.2,-38.7,-57.9,continúa,unidad_responsable,,,520,,,
36,36.1,0.0,-36.1,-37.5,-100.0,desaparece,unidad_responsable,,,222,,,
10,61.2,25.2,-36.0,-38.5,-60.4,continúa,unidad_responsable,,,440,,,
49,35.8,0.0,-35.8,-37.2,-100.0,desaparece,unidad_responsable,,,540,,,
48,35.3,0.0,-35.3,-36.7,-100.0,desaparece,unidad_responsable,,,J00,,,
49,47.6,13.8,-33.8,-35.8,-72.2,continúa,unidad_responsable,,,420,,,
20,48.6,14.9,-33.8,-35.7,-70.6,continúa,unidad_responsable,,,300,,,
09,49.4,15.6,-33.8,-35.7,-69.6,continúa,unidad_responsable,,,214,,,
49,33.1,0.0,-33.1,-34.4,-100.0,desaparece,unidad_responsable,,,351,,,
49,33.1,0.0,-33.1,-34.4,-100.0,desaparece,unidad_responsable,,,352,,,
10,124.1,91.1,-33.1,-38.0,-29.5,continúa,unidad_responsable,,,500,,,
49,32.1,0.0,-32.1,-33.4,-100.0,desaparece,unidad_responsable,,,349,,,
10,85.7,53.7,-32.0,-35.4,-39.8,continúa,unidad_responsable,,,530,,,
49,32.0,0.0,-32.0,-33.2,-100.0,desaparece,unidad_responsable,,,326,,,
08,80.6,49.6,-31.1,-34.3,-40.9,continúa,unidad_responsable,,,510,,,
49,30.7,0.0,-30.7,-32.0,-100.0,desaparece,unidad_responsable,,,550,,,
49,60.9,30.4,-30.5,-32.9,-52.0,continúa,unidad_responsable,,,440,,,
27,57.8,27.6,-30.2,-32.5,-54.1,continúa,unidad_responsable,,,510,,,
09,50.5,20.4,-30.1,-32.2,-61.2,continúa,unidad_responsable,,,100,,,
06,89.3,60.4,-28.9,-32.5,-35.0,continúa,unidad_responsable,,,310,,,
49,28.8,0.0,-28.8,-30.0,-100.0,desaparece,unidad_responsable,,,321,,,
20,37.3,8.7,-28.5,-30.0,-77.5,continúa,unidad_responsable,,,213,,,
35,139.2,111.3,-27.8,-33.4,-23.1,continúa,unidad_responsable,,,102,,,
49,48.3,20.7,-27.6,-29.5,-58.8,continúa,unidad_responsable,,,330,,,
36,27.6,0.0,-27.6,-28.7,-100.0,desaparece,unidad_responsable,,,122,,,
15,422.6,395.2,-27.4,-44.3,-10.1,continúa,unidad_responsable,,,QDV,,,
36,27.2,0.0,-27.2,-28.3,-100.0,desaparece,unidad_responsable,,,121,,,
36,26.8,0.0,-26.8,-27.9,-100.0,desaparece,unidad_responsable,,,182,,,
20,64.6,39.0,-25.5,-28.1,-41.9,continúa,unidad_responsable,,,117,,,
36,25.2,0.0,-25.2,-26.2,-100.0,desaparece,unidad_responsable,,,221,,,
10,64.7,39.5,-25.1,-27.7,-41.2,continúa,unidad_responsable,,,192,,,
05,24.9,0.0,-24.9,-25.9,-100.0,desaparece,unidad_responsable,,,154,,,
10,84.5,59.6,-24.8,-28.2,-32.1,continúa,unidad_responsable,,,711,,,
48,24.7,0.0,-24.7,-25.7,-100.0,desaparece,unidad_responsable,,,120,,,
36,24.0,0.0,-24.0,-24.9,-100.0,desaparece,unidad_responsable,,,123,,,
14,46.2,22.7,-23.6,-25.4,-52.9,continúa,unidad_responsable,,,120,,,
36,23.4,0.0,-23.4,-24.4,-100.0,desaparece,unidad_responsable,,,124,,,
36,22.4,0.0,-22.4,-23.3,-100.0,desaparece,unidad_responsable,,,152,,,
06,169.0,147.0,-21.9,-28.7,-16.3,continúa,unidad_responsable,,,110,,,
10,71.2,49.5,-21.7,-24.5,-33.2,continúa,unidad_responsable,,,410,,,
08,114.7,93.2,-21.5,-26.0,-21.8,continúa,unidad_responsable,,,274,,,
36,21.4,0.0,-21.4,-22.2,-100.0,desaparece,unidad_responsable,,,171,,,
07,77.8,56.5,-21.4,-24.5,-30.2,continúa,unidad_responsable,,,147,,,
09,35.0,14.0,-21.0,-22.4,-61.6,continúa,unidad_responsable,,,111,,,
49,20.8,0.0,-20.8,-21.7,-100.0,desaparece,unidad_responsable,,,259,,,
13,1316.6,1295.8,-20.8,-73.5,-5.4,continúa,unidad_responsable,,,220,,,
35,101.7,81.0,-20.7,-24.8,-23.4,continúa,unidad_responsable,,,103,,,
06,114.4,94.2,-20.2,-24.8,-20.8,continúa,unidad_responsable,,,511,,,
12,53.4,33.3,-20.0,-22.2,-40.0,continúa,unidad_responsable,,,618,,,
06,130.3,110.5,-19.8,-25.1,-18.5,continúa,unidad_responsable,,,210,,,
49,19.4,0.0,-19.4,-20.2,-100.0,desaparece,unidad_responsable,,,530,,,
08,19.3,0.0,-19.3,-20.1,-100.0,desaparece,unidad_responsable,,,226,,,
35,118.0,98.8,-19.2,-24.0,-19.5,continúa,unidad_responsable,,,117,,,
12,212.6,193.4,-19.1,-27.6,-12.5,continúa,unidad_responsable,,,514,,,
36,19.1,0.0,-19.1,-19.9,-100.0,desaparece,unidad_responsable,,,150,,,
36,19.1,0.0,-19.1,-19.9,-100.0,desaparece,unidad_responsable,,,231,,,
06,99.3,80.4,-18.9,-22.9,-22.2,continúa,unidad_responsable,,,211,,,
14,28.8,10.5,-18.3,-19.4,-65.0,continúa,unidad_responsable,,,653,,,
09,27.6,9.3,-18.3,-19.4,-67.6,continúa,unidad_responsable,,,700,,,
13,18.0,0.0,-18.0,-18.7,-100.0,desaparece,unidad_responsable,,,111,,,
36,17.9,0.0,-17.9,-18.6,-100.0,desaparece,unidad_responsable,,,163,,,
21,42.9,25.0,-17.9,-19.6,-43.9,continúa,unidad_responsable,,,410,,,
14,22.0,4.4,-17.6,-18.5,-80.8,continúa,unidad_responsable,,,652,,,
49,17.3,0.0,-17.3,-18.0,-100.0,desaparece,unidad_responsable,,,254,,,
09,31.1,13.8,-17.3,-18.5,-57.3,continúa,unidad_responsable,,,200,,,
21,17.3,0.0,-17.3,-18.0,-100.0,desaparece,unidad_responsable,,,416,,,
35,136.1,119.0,-17.1,-22.5,-15.9,continúa,unidad_responsable,,,116,,,
10,189.1,172.3,-16.8,-24.4,-12.4,continúa,unidad_responsable,,,710,,,
14,24.5,7.7,-16.8,-17.7,-69.7,continúa,unidad_responsable,,,160,,,
15,61.6,45.1,-16.5,-19.0,-29.6,continúa,unidad_responsable,,,200,,,
04,290.2,274.2,-16.0,-27.6,-9.1,continúa,unidad_responsable,,,941,,,
14,21.2,5.3,-15.9,-16.7,-75.9,continúa,unidad_responsable,,,644,,,
13,57.4,41.6,-15.8,-18.1,-30.3,continúa,unidad_responsable,,,413,,,
49,15.6,0.0,-15.6,-16.2,-100.0,desaparece,unidad_responsable,,,112,,,
14,84.8,69.3,-15.5,-18.9,-21.4,continúa,unidad_responsable,,,513,,,
36,15.5,0.0,-15.5,-16.1,-100.0,desaparece,unidad_responsable,,,172,,,
36,15.4,0.0,-15.4,-16.0,-100.0,desaparece,unidad_responsable,,,151,,,
05,15.2,0.0,-15.2,-15.8,-100.0,desaparece,unidad_responsable,,,141,,,
49,15.0,0.0,-15.0,-15.6,-100.0,desaparece,unidad_responsable,,,470,,,
20,25.1,10.1,-15.0,-16.0,-61.3,continúa,unidad_responsable,,,111,,,
10,15.0,0.1,-15.0,-15.6,-99.6,continúa,unidad_responsable,,,534,,,
36,14.9,0.0,-14.9,-15.5,-100.0,desaparece,unidad_responsable,,,162,,,
49,205.6,190.7,-14.9,-23.1,-10.8,continúa,unidad_responsable,,,700,,,
10,74.8,60.2,-14.7,-17.6,-22.7,continúa,unidad_responsable,,,532,,,
15,34.0,19.4,-14.6,-16.0,-45.2,continúa,unidad_responsable,,,500,,,
09,26.7,12.4,-14.3,-15.4,-55.4,continúa,unidad_responsable,,,114,,,
06,89.3,74.9,-14.3,-17.9,-19.3,continúa,unidad_responsable,,,114,,,
13,14.3,0.0,-14.3,-14.9,-100.0,desaparece,unidad_responsable,,,123,,,
35,177.4,163.1,-14.3,-21.3,-11.6,continúa,unidad_responsable,,,121,,,
04,84.8,70.6,-14.2,-17.6,-19.9,continúa,unidad_responsable,,,800,,,
08,124.0,110.0,-14.0,-19.0,-14.7,continúa,unidad_responsable,,,275,,,
06,87.8,73.8,-14.0,-17.5,-19.1,continúa,unidad_responsable,,,513,,,
13,13.8,0.0,-13.8,-14.4,-100.0,desaparece,unidad_responsable,,,112,,,
49,13.8,0.0,-13.8,-14.3,-100.0,desaparece,unidad_responsable,,,111,,,
37,30.9,17.2,-13.7,-14.9,-46.4,continúa,unidad_responsable,,,100,,,
06,71.2,57.7,-13.5,-16.4,-22.1,continúa,unidad_responsable,,,311,,,
06,78.5,65.3,-13.3,-16.4,-20.1,continúa,unidad_responsable,,,400,,,
11,13.2,0.0,-13.2,-13.7,-100.0,desaparece,unidad_responsable,,,412,,,
48,13.2,0.0,-13.2,-13.7,-100.0,desaparece,unidad_responsable,,,220,,,
35,63.5,50.4,-13.1,-15.6,-23.7,continúa,unidad_responsable,,,109,,,
14,18.5,5.6,-12.9,-13.7,-71.0,continúa,unidad_responsable,,,666,,,
10,49.8,37.1,-12.8,-14.7,-28.5,continúa,unidad_responsable,,,713,,,
49,12.5,0.0,-12.5,-13.0,-100.0,desaparece,unidad_responsable,,,901,,,
14,24.5,12.1,-12.3,-13.3,-52.3,continúa,unidad_responsable,,,668,,,
49,12.2,0.0,-12.2,-12.7,-100.0,desaparece,unidad_responsable,,,416,,,
08,98.4,86.2,-12.2,-16.1,-15.8,continúa,unidad_responsable,,,273,,,
08,91.4,79.3,-12.0,-15.7,-16.5,continúa,unidad_responsable,,,267,,,
14,14.4,2.4,-12.0,-12.6,-84.0,continúa,unidad_responsable,,,657,,,
49,12.0,0.0,-12.0,-12.4,-100.0,desaparece,unidad_responsable,,,611,,,
09,17.6,5.8,-11.8,-12.5,-68.5,continúa,unidad_responsable,,,600,,,
06,70.6,58.9,-11.7,-14.6,-19.8,continúa,unidad_responsable,,,710,,,
06,57.3,45.7,-11.5,-13.8,-23.2,continúa,unidad_responsable,,,410,,,
05,11.4,0.0,-11.4,-11.9,-100.0,desaparece,unidad_responsable,,,617,,,
14,14.5,3.1,-11.4,-11.9,-79.4,continúa,unidad_responsable,,,664,,,
10,18.6,7.3,-11.4,-12.1,-62.4,continúa,unidad_responsable,,,432,,,
14,13.7,2.6,-11.0,-11.6,-81.6,continúa,unidad_responsable,,,649,,,
35,78.7,67.8,-10.9,-14.1,-17.2,continúa,unidad_responsable,,,115,,,
05,309.1,298.1,-10.9,-23.3,-7.3,continúa,unidad_responsable,,,611,,,
09,21.4,10.6,-10.8,-11.7,-52.3,continúa,unidad_responsable,,,119,,,
14,12.8,2.0,-10.8,-11.3,-84.8,continúa,unidad_responsable,,,647,,,
06,89.2,78.4,-10.8,-14.4,-15.5,continúa,unidad_responsable,,,200,,,
06,55.6,44.9,-10.7,-12.9,-22.3,continúa,unidad_responsable,,,510,,,
08,25.5,14.9,-10.6,-11.6,-43.7,continúa,unidad_responsable,,,500,,,
08,189.4,178.8,-10.5,-18.1,-9.2,continúa,unidad_responsable,,,266,,,
14,12.3,1.7,-10.5,-11.0,-86.3,continúa,unidad_responsable,,,654,,,
27,20.8,10.3,-10.5,-11.3,-52.3,continúa,unidad_responsable,,,100,,,
14,14.3,4.0,-10.2,-10.8,-72.8,continúa,unidad_responsable,,,641,,,
35,115.6,105.4,-10.2,-14.8,-12.3,continúa,unidad_responsable,,,104,,,
14,14.9,4.7,-10.2,-10.8,-69.5,continúa,unidad_responsable,,,663,,,
21,26.7,16.7,-10.1,-11.1,-40.1,continúa,unidad_responsable,,,800,,,
08,72.8,62.8,-10.0,-12.9,-17.0,continúa,unidad_responsable,,,285,,,
14,12.3,2.4,-9.9,-10.4,-81.1,continúa,unidad_responsable,,,662,,,
49,9.9,0.0,-9.9,-10.3,-100.0,desaparece,unidad_responsable,,,257,,,
21,9.8,0.0,-9.8,-10.2,-100.0,desaparece,unidad_responsable,,,415,,,
08,78.0,68.4,-9.6,-12.7,-15.6,continúa,unidad_responsable,,,269,,,
06,66.3,56.8,-9.5,-12.1,-17.6,continúa,unidad_responsable,,,312,,,
49,9.3,0.0,-9.3,-9.7,-100.0,desaparece,unidad_responsable,,,265,,,
14,16.4,7.1,-9.3,-10.0,-58.3,continúa,unidad_responsable,,,659,,,
14,10.3,1.0,-9.2,-9.6,-90.2,continúa,unidad_responsable,,,646,,,
08,94.0,84.8,-9.2,-13.0,-13.3,continúa,unidad_responsable,,,284,,,
08,9.2,0.0,-9.2,-9.5,-100.0,desaparece,unidad_responsable,,,246,,,
21,9.1,0.0,-9.1,-9.5,-100.0,desaparece,unidad_responsable,,,812,,,
10,1136.4,1127.4,-9.0,-54.5,-4.6,continúa,unidad_responsable,,,LAT,,,
08,8.9,0.0,-8.9,-9.3,-100.0,desaparece,unidad_responsable,,,235,,,
35,27.9,19.3,-8.6,-9.7,-33.4,continúa,unidad_responsable,,,100,,,
49,8.5,0.0,-8.5,-8.9,-100.0,desaparece,unidad_responsable,,,264,,,
08,86.2,77.8,-8.4,-11.9,-13.2,continúa,unidad_responsable,,,270,,,
49,19.5,11.1,-8.3,-9.1,-45.0,continúa,unidad_responsable,,,460,,,
08,49.8,41.5,-8.3,-10.3,-19.9,continúa,unidad_responsable,,,265,,,
12,140.5,132.3,-8.2,-13.8,-9.4,continúa,unidad_responsable,,,100,,,
08,36.1,28.1,-8.0,-9.5,-25.2,continúa,unidad_responsable,,,281,,,
14,9.2,1.3,-7.9,-8.2,-86.2,continúa,unidad_responsable,,,648,,,
05,7.8,0.0,-7.8,-8.1,-100.0,desaparece,unidad_responsable,,,152,,,
49,27.7,19.9,-7.8,-8.9,-30.9,continúa,unidad_responsable,,,450,,,
36,7.7,0.0,-7.7,-8.0,-100.0,desaparece,unidad_responsable,,,160,,,
15,44.1,36.5,-7.6,-9.4,-20.5,continúa,unidad_responsable,,,110,,,
14,13.8,6.2,-7.6,-8.2,-56.9,continúa,unidad_responsable,,,650,,,
14,10.1,2.5,-7.6,-8.0,-76.4,continúa,unidad_responsable,,,669,,,
35,49.7,42.1,-7.6,-9.6,-18.5,continúa,unidad_responsable,,,124,,,
14,10.6,3.3,-7.4,-7.8,-70.6,continúa,unidad_responsable,,,658,,,
10,29.3,22.0,-7.2,-8.4,-27.7,continúa,unidad_responsable,,,412,,,
14,9.8,2.8,-7.0,-7.4,-72.5,continúa,unidad_responsable,,,667,,,
49,7.0,0.0,-7.0,-7.3,-100.0,desaparece,unidad_responsable,,,263,,,
08,7.0,0.0,-7.0,-7.3,-100.0,desaparece,unidad_responsable,,,233,,,
08,50.9,43.9,-7.0,-9.0,-17.0,continúa,unidad_responsable,,,264,,,
14,12.8,5.8,-7.0,-7.5,-56.2,continúa,unidad_responsable,,,660,,,
08,149.2,142.2,-6.9,-12.9,-8.3,continúa,unidad_responsable,,,289,,,
04,27.5,20.5,-6.9,-8.0,-28.1,continúa,unidad_responsable,,,913,,,
36,6.9,0.0,-6.9,-7.2,-100.0,desaparece,unidad_responsable,,,170,,,
04,34.6,27.7,-6.9,-8.3,-23.0,continúa,unidad_responsable,,,510,,,
08,116.4,109.6,-6.8,-11.4,-9.5,continúa,unidad_responsable,,,287,,,
35,37.5,30.8,-6.7,-8.2,-21.0,continúa,unidad_responsable,,,119,,,
10,45.5,39.0,-6.5,-8.3,-17.6,continúa,unidad_responsable,,,191,,,
36,6.5,0.0,-6.5,-6.7,-100.0,desaparece,unidad_responsable,,,180,,,
35,69.5,63.0,-6.5,-9.3,-12.8,continúa,unidad_responsable,,,105,,,
14,10.7,4.3,-6.4,-6.8,-61.0,continúa,unidad_responsable,,,655,,,
14,9.8,3.5,-6.4,-6.7,-66.1,continúa,unidad_responsable,,,670,,,
10,48.0,41.6,-6.3,-8.3,-16.5,continúa,unidad_responsable,,,531,,,
10,55.9,49.7,-6.3,-8.5,-14.6,continúa,unidad_responsable,,,712,,,
20,15.4,9.2,-6.2,-6.8,-42.4,continúa,unidad_responsable,,,700,,,
08,54.4,48.2,-6.1,-8.3,-14.7,continúa,unidad_responsable,,,277,,,
08,57.0,50.9,-6.1,-8.4,-14.2,continúa,unidad_responsable,,,292,,,
14,7.3,1.3,-6.0,-6.3,-82.5,continúa,unidad_responsable,,,645,,,
08,6.0,0.0,-6.0,-6.2,-100.0,desaparece,unidad_responsable,,,232,,,
14,9.6,3.7,-6.0,-6.3,-63.3,continúa,unidad_responsable,,,665,,,
14,9.3,3.4,-5.9,-6.3,-65.3,continúa,unidad_responsable,,,661,,,
10,27.6,21.6,-5.9,-7.0,-24.5,continúa,unidad_responsable,,,415,,,
08,40.4,34.4,-5.9,-7.5,-18.0,continúa,unidad_responsable,,,263,,,
20,17.1,11.3,-5.8,-6.5,-36.6,continúa,unidad_responsable,,,200,,,
14,10.5,4.7,-5.8,-6.2,-57.0,continúa,unidad_responsable,,,643,,,
14,7.7,2.0,-5.8,-6.1,-75.5,continúa,unidad_responsable,,,642,,,
08,72.0,66.3,-5.7,-8.6,-11.5,continúa,unidad_responsable,,,283,,,
06,102.9,97.2,-5.7,-9.8,-9.2,continúa,unidad_responsable,,,715,,,
08,5.7,0.0,-5.7,-5.9,-100.0,desaparece,unidad_responsable,,,245,,,
06,68.8,63.2,-5.7,-8.4,-11.7,continúa,unidad_responsable,,,412,,,
06,45.0,39.4,-5.6,-7.4,-15.8,continúa,unidad_responsable,,,214,,,
