RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
49,88.5,109.6,21.1,16.9,18.2,continúa,unidad_responsable,,,140,,,
38,0.0,21.3,21.3,21.3,inf,aparece,unidad_responsable,,,210,,,
07,665.5,686.8,21.4,-10.6,-1.5,continúa,unidad_responsable,,,128,,,
09,0.0,21.4,21.4,21.4,inf,aparece,unidad_responsable,,,119,,,
38,0.0,21.6,21.6,21.6,inf,aparece,unidad_responsable,,,530,,,
20,511.6,533.7,22.0,-2.5,-0.5,continúa,unidad_responsable,,,115,,,
05,1275.3,1297.6,22.2,-39.0,-2.9,continúa,unidad_responsable,,,400,,,
18,0.0,22.7,22.7,22.7,inf,aparece,unidad_responsable,,,533,,,
15,0.0,22.9,22.9,22.9,inf,aparece,unidad_responsable,,,516,,,
49,66.7,89.8,23.1,19.9,28.5,continúa,unidad_responsable,,,831,,,
49,407.5,431.1,23.6,4.0,0.9,continúa,unidad_responsable,,,500,,,
38,0.0,24.6,24.6,24.6,inf,aparece,unidad_responsable,,,330,,,
27,0.0,25.0,25.0,25.0,inf,aparece,unidad_responsable,,,T00,,,
11,857.4,883.2,25.7,-15.4,-1.7,continúa,unidad_responsable,,,515,,,
05,282.5,309.1,26.5,13.0,4.4,continúa,unidad_responsable,,,611,,,
13,2013.4,2040.1,26.7,-70.0,-3.3,continúa,unidad_responsable,,,313,,,
06,200.7,229.4,28.7,19.1,9.1,continúa,unidad_responsable,,,D00,,,
12,828.7,857.7,29.0,-10.8,-1.2,continúa,unidad_responsable,,,M7K,,,
38,356.1,385.3,29.1,12.1,3.2,continúa,unidad_responsable,,,91C,,,
36,155.2,184.9,29.6,22.2,13.6,continúa,unidad_responsable,,,141,,,
07,957.7,987.6,29.9,-16.0,-1.6,continúa,unidad_responsable,,,130,,,
38,213.9,244.1,30.3,20.0,8.9,continúa,unidad_responsable,,,90E,,,
48,708.5,739.0,30.4,-3.6,-0.5,continúa,unidad_responsable,,,300,,,
18,47.4,78.1,30.8,28.5,57.4,continúa,unidad_responsable,,,100,,,
49,80.4,111.6,31.2,27.3,32.4,continúa,unidad_responsable,,,346,,,
32,0.0,31.2,31.2,31.2,inf,aparece,unidad_responsable,,,312,,,
11,1042.9,1074.2,31.3,-18.8,-1.7,continúa,unidad_responsable,,,500,,,
38,0.0,31.3,31.3,31.3,inf,aparece,unidad_responsable,,,510,,,
16,321.8,353.5,31.6,16.2,4.8,continúa,unidad_responsable,,,G00,,,
32,1745.5,1777.6,32.1,-51.7,-2.8,continúa,unidad_responsable,,,110,,,
08,0.0,32.4,32.4,32.4,inf,aparece,unidad_responsable,,,262,,,
13,1511.2,1543.6,32.4,-40.1,-2.5,continúa,unidad_responsable,,,116,,,
27,0.0,32.8,32.8,32.8,inf,aparece,unidad_responsable,,,900,,,
38,0.0,33.7,33.7,33.7,inf,aparece,unidad_responsable,,,520,,,
36,143.5,177.3,33.8,26.9,17.9,continúa,unidad_responsable,,,211,,,
08,0.0,36.1,36.1,36.1,inf,aparece,unidad_responsable,,,281,,,
08,0.0,37.3,37.3,37.3,inf,aparece,unidad_responsable,,,276,,,
08,0.0,37.3,37.3,37.3,inf,aparece,unidad_responsable,,,282,,,
07,2033.9,2073.1,39.2,-58.4,-2.7,continúa,unidad_responsable,,,112,,,
09,50.1,89.8,39.7,37.3,71.0,continúa,unidad_responsable,,,212,,,
04,598.3,638.1,39.8,11.1,1.8,continúa,unidad_responsable,,,915,,,
08,0.0,40.4,40.4,40.4,inf,aparece,unidad_responsable,,,263,,,
07,876.0,916.7,40.7,-1.4,-0.1,continúa,unidad_responsable,,,122,,,
04,365.5,407.5,41.9,24.4,6.4,continúa,unidad_responsable,,,F00,,,
08,0.0,42.6,42.6,42.6,inf,aparece,unidad_responsable,,,260,,,
36,1395.2,1438.4,43.2,-23.8,-1.6,continúa,unidad_responsable,,,G00,,,
38,397.4,441.2,43.8,24.7,5.9,continúa,unidad_responsable,,,91E,,,
07,729.0,773.1,44.1,9.1,1.2,continúa,unidad_responsable,,,140,,,
55,0.0,44.7,44.7,44.7,inf,aparece,unidad_responsable,,,B00,,,
12,1283.3,1328.2,44.9,-16.7,-1.2,continúa,unidad_responsable,,,NCK,,,
36,64.6,109.9,45.2,42.1,62.2,continúa,unidad_responsable,,,161,,,
54,0.0,46.1,46.1,46.1,inf,aparece,unidad_responsable,,,120,,,
27,0.0,46.3,46.3,46.3,inf,aparece,unidad_responsable,,,840,,,
48,508.2,554.6,46.4,22.0,4.1,continúa,unidad_responsable,,,410,,,
07,1013.9,1060.4,46.5,-2.1,-0.2,continúa,unidad_responsable,,,113,,,
55,0.0,46.8,46.8,46.8,inf,aparece,unidad_responsable,,,JZN,,,
08,0.0,49.8,49.8,49.8,inf,aparece,unidad_responsable,,,265,,,
11,1677.0,1727.3,50.3,-30.2,-1.7,continúa,unidad_responsable,,,L5X,,,
08,0.0,50.8,50.8,50.8,inf,aparece,unidad_responsable,,,288,,,
08,0.0,50.9,50.9,50.9,inf,aparece,unidad_responsable,,,264,,,
38,0.0,51.2,51.2,51.2,inf,aparece,unidad_responsable,,,340,,,
38,305.9,357.7,51.9,37.2,11.6,continúa,unidad_responsable,,,91Q,,,
11,304.0,356.3,52.3,37.7,11.8,continúa,unidad_responsable,,,K00,,,
47,1118.9,1171.5,52.5,-1.2,-0.1,continúa,unidad_responsable,,,AYJ,,,
10,1083.5,1136.4,52.9,0.9,0.1,continúa,unidad_responsable,,,LAT,,,
12,0.0,53.4,53.4,53.4,inf,aparece,unidad_responsable,,,618,,,
27,0.0,53.7,53.7,53.7,inf,aparece,unidad_responsable,,,250,,,
18,107.0,161.3,54.2,49.1,43.7,continúa,unidad_responsable,,,A00,,,
08,0.0,54.4,54.4,54.4,inf,aparece,unidad_responsable,,,277,,,
08,0.0,54.6,54.6,54.6,inf,aparece,unidad_responsable,,,278,,,
27,7.7,62.5,54.7,54.4,671.1,continúa,unidad_responsable,,,500,,,
08,0.0,57.0,57.0,57.0,inf,aparece,unidad_responsable,,,292,,,
38,417.4,475.3,57.9,37.9,8.7,continúa,unidad_responsable,,,9ZY,,,
49,106.2,165.0,58.8,53.7,48.3,continúa,unidad_responsable,,,200,,,
08,0.0,60.6,60.6,60.6,inf,aparece,unidad_responsable,,,261,,,
04,47.9,109.2,61.3,59.1,117.7,continúa,unidad_responsable,,,N00,,,
04,0.0,62.9,62.9,62.9,inf,aparece,unidad_responsable,,,501,,,
21,857.9,922.2,64.2,23.1,2.6,continúa,unidad_responsable,,,W3N,,,
27,0.0,64.3,64.3,64.3,inf,aparece,unidad_responsable,,,520,,,
27,0.0,65.1,65.1,65.1,inf,aparece,unidad_responsable,,,830,,,
47,335.9,401.2,65.3,49.2,14.0,continúa,unidad_responsable,,,AYL,,,
11,361.8,427.9,66.1,48.7,12.8,continúa,unidad_responsable,,,L3P,,,
06,0.0,66.3,66.3,66.3,inf,aparece,unidad_responsable,,,312,,,
12,1905.3,1972.0,66.7,-24.8,-1.2,continúa,unidad_responsable,,,NDF,,,
07,1079.1,1146.2,67.1,15.3,1.4,continúa,unidad_responsable,,,123,,,
48,625.6,692.8,67.3,37.2,5.7,continúa,unidad_responsable,,,200,,,
08,0.0,69.0,69.0,69.0,inf,aparece,unidad_responsable,,,811,,,
22,952.4,1022.1,69.7,23.9,2.4,continúa,unidad_responsable,,,109,,,
11,2332.6,2402.6,70.0,-42.0,-1.7,continúa,unidad_responsable,,,L5N,,,
08,0.0,71.0,71.0,71.0,inf,aparece,unidad_responsable,,,286,,,
06,0.0,71.2,71.2,71.2,inf,aparece,unidad_responsable,,,311,,,
08,0.0,72.0,72.0,72.0,inf,aparece,unidad_responsable,,,283,,,
27,741.0,813.5,72.5,36.9,4.8,continúa,unidad_responsable,,,600,,,
08,0.0,72.8,72.8,72.8,inf,aparece,unidad_responsable,,,285,,,
12,1187.6,1260.4,72.8,15.8,1.3,continúa,unidad_responsable,,,NDE,,,
49,1863.6,1937.6,74.0,-15.5,-0.8,continúa,unidad_responsable,,,300,,,
18,97.8,171.9,74.0,69.4,67.6,continúa,unidad_responsable,,,E00,,,
18,0.0,75.0,75.0,75.0,inf,aparece,unidad_responsable,,,543,,,
27,0.0,75.2,75.2,75.2,inf,aparece,unidad_responsable,,,240,,,
08,0.0,76.8,76.8,76.8,inf,aparece,unidad_responsable,,,227,,,
08,0.0,78.0,78.0,78.0,inf,aparece,unidad_responsable,,,269,,,
08,0.0,78.2,78.2,78.2,inf,aparece,unidad_responsable,,,272,,,
12,2615.3,2695.0,79.7,-45.9,-1.7,continúa,unidad_responsable,,,L00,,,
49,399.5,481.8,82.2,63.1,15.1,continúa,unidad_responsable,,,600,,,
08,0.0,86.1,86.1,86.1,inf,aparece,unidad_responsable,,,291,,,
08,0.0,86.2,86.2,86.2,inf,aparece,unidad_responsable,,,270,,,
08,0.0,86.4,86.4,86.4,inf,aparece,unidad_responsable,,,290,,,
49,794.0,883.0,89.0,50.9,6.1,continúa,unidad_responsable,,,811,,,
06,0.0,89.3,89.3,89.3,inf,aparece,unidad_responsable,,,310,,,
11,3014.9,3105.4,90.4,-54.3,-1.7,continúa,unidad_responsable,,,MEY,,,
08,0.0,91.4,91.4,91.4,inf,aparece,unidad_responsable,,,267,,,
27,0.0,92.3,92.3,92.3,inf,aparece,unidad_responsable,,,430,,,
08,0.0,94.0,94.0,94.0,inf,aparece,unidad_responsable,,,284,,,
11,722.1,819.3,97.3,62.6,8.3,continúa,unidad_responsable,,,L8K,,,
08,0.0,98.4,98.4,98.4,inf,aparece,unidad_responsable,,,273,,,
54,0.0,101.9,101.9,101.9,inf,aparece,unidad_responsable,,,100,,,
08,0.0,102.6,102.6,102.6,inf,aparece,unidad_responsable,,,271,,,
11,5547.9,5650.7,102.8,-163.5,-2.8,continúa,unidad_responsable,,,514,,,
06,115.8,218.8,103.0,97.5,80.3,continúa,unidad_responsable,,,A00,,,
49,2443.9,2548.4,104.4,-12.9,-0.5,continúa,unidad_responsable,,,830,,,
08,0.0,104.5,104.5,104.5,inf,aparece,unidad_responsable,,,280,,,
08,0.0,110.4,110.4,110.4,inf,aparece,unidad_responsable,,,279,,,
07,0.0,111.5,111.5,111.5,inf,aparece,unidad_responsable,,,HZK,,,
49,805.5,917.3,111.7,73.1,8.7,continúa,unidad_responsable,,,800,,,
04,1102.0,1214.7,112.7,59.8,5.2,continúa,unidad_responsable,,,X00,,,
08,0.0,114.7,114.7,114.7,inf,aparece,unidad_responsable,,,274,,,
08,0.0,116.4,116.4,116.4,inf,aparece,unidad_responsable,,,287,,,
06,11138.9,11261.4,122.5,-412.2,-3.5,continúa,unidad_responsable,,,E00,,,
08,0.0,124.0,124.0,124.0,inf,aparece,unidad_responsable,,,275,,,
18,0.0,128.6,128.6,128.6,inf,aparece,unidad_responsable,,,F00,,,
27,0.0,130.8,130.8,130.8,inf,aparece,unidad_responsable,,,230,,,
15,283.5,422.6,139.1,125.5,42.2,continúa,unidad_responsable,,,QDV,,,
12,5010.7,5150.4,139.7,-100.8,-1.9,continúa,unidad_responsable,,,NHK,,,
18,284.9,427.1,142.2,128.5,43.1,continúa,unidad_responsable,,,T0K,,,
08,2035.8,2181.0,145.3,47.5,2.2,continúa,unidad_responsable,,,I00,,,
08,0.0,148.2,148.2,148.2,inf,aparece,unidad_responsable,,,230,,,
08,0.0,149.2,149.2,149.2,inf,aparece,unidad_responsable,,,289,,,
06,133.3,292.0,158.7,152.3,109.0,continúa,unidad_responsable,,,411,,,
11,989.2,1148.3,159.1,111.7,10.8,continúa,unidad_responsable,,,A00,,,
38,0.0,163.0,163.0,163.0,inf,aparece,unidad_responsable,,,100,,,
07,1668.9,1835.5,166.6,86.5,4.9,continúa,unidad_responsable,,,121,,,
49,1398.6,1568.3,169.7,102.6,7.0,continúa,unidad_responsable,,,260,,,
12,2434.2,2604.2,170.0,53.2,2.1,continúa,unidad_responsable,,,NCZ,,,
04,2576.9,2747.7,170.8,47.1,1.7,continúa,unidad_responsable,,,211,,,
12,4657.4,4836.6,179.3,-44.3,-0.9,continúa,unidad_responsable,,,R00,,,
08,0.0,189.4,189.4,189.4,inf,aparece,unidad_responsable,,,266,,,
11,1153.1,1343.7,190.6,135.3,11.2,continúa,unidad_responsable,,,MGH,,,
08,1615.0,1806.7,191.6,114.1,6.7,continúa,unidad_responsable,,,IZC,,,
47,4856.1,5051.9,195.8,-37.3,-0.7,continúa,unidad_responsable,,,AYB,,,
07,1885.8,2085.1,199.3,108.8,5.5,continúa,unidad_responsable,,,124,,,
48,4402.0,4613.4,211.4,0.1,0.0,continúa,unidad_responsable,,,D00,,,
13,778.5,992.3,213.8,176.5,21.6,continúa,unidad_responsable,,,216,,,
13,12138.8,12367.8,228.9,-353.7,-2.8,continúa,unidad_responsable,,,115,,,
12,1645.3,1874.7,229.4,150.4,8.7,continúa,unidad_responsable,,,NBB,,,
03,2745.8,2981.4,235.6,103.8,3.6,continúa,unidad_responsable,,,210,,,
12,2024.8,2263.3,238.5,141.3,6.7,continúa,unidad_responsable,,,NBG,,,
55,0.0,242.3,242.3,242.3,inf,aparece,unidad_responsable,,,120,,,
07,1822.5,2065.6,243.1,155.6,8.1,continúa,unidad_responsable,,,127,,,
07,6677.0,6926.2,249.2,-71.3,-1.0,continúa,unidad_responsable,,,116,,,
12,1972.2,2233.0,260.8,166.1,8.0,continúa,unidad_responsable,,,NBV,,,
04,1700.1,1961.2,261.1,179.5,10.1,continúa,unidad_responsable,,,K00,,,
07,2667.4,2930.3,262.9,134.9,4.8,continúa,unidad_responsable,,,126,,,
13,0.0,269.9,269.9,269.9,inf,aparece,unidad_responsable,,,KDN,,,
12,1810.5,2081.7,271.3,184.4,9.7,continúa,unidad_responsable,,,NCA,,,
08,0.0,271.3,271.3,271.3,inf,aparece,unidad_responsable,,,225,,,
38,0.0,275.0,275.0,275.0,inf,aparece,unidad_responsable,,,300,,,
16,273.9,553.7,279.7,266.6,92.9,continúa,unidad_responsable,,,512,,,
49,282.5,567.5,285.0,271.5,91.7,continúa,unidad_responsable,,,870,,,
07,2617.7,2902.9,285.2,159.5,5.8,continúa,unidad_responsable,,,115,,,
12,2259.5,2560.4,300.9,192.5,8.1,continúa,unidad_responsable,,,NAW,,,
54,0.0,327.6,327.6,327.6,inf,aparece,unidad_responsable,,,400,,,
12,2414.5,2747.9,333.3,217.5,8.6,continúa,unidad_responsable,,,NCG,,,
13,1318.8,1663.0,344.2,280.9,20.3,continúa,unidad_responsable,,,113,,,
07,2320.9,2665.4,344.6,233.2,9.6,continúa,unidad_responsable,,,131,,,
07,2908.2,3256.3,348.1,208.5,6.8,continúa,unidad_responsable,,,125,,,
54,0.0,352.5,352.5,352.5,inf,aparece,unidad_responsable,,,130,,,
08,3423.4,3782.6,359.2,194.8,5.4,continúa,unidad_responsable,,,A1I,,,
19,9135.9,9504.2,368.3,-70.2,-0.7,continúa,unidad_responsable,,,HXA,,,
12,4791.9,5176.7,384.8,154.8,3.1,continúa,unidad_responsable,,,NBD,,,
38,0.0,413.2,413.2,413.2,inf,aparece,unidad_responsable,,,200,,,
18,165.3,589.1,423.8,415.9,240.1,continúa,unidad_responsable,,,111,,,
54,0.0,436.5,436.5,436.5,inf,aparece,unidad_responsable,,,200,,,
11,2644.3,3100.1,455.8,328.9,11.9,continúa,unidad_responsable,,,L4J,,,
13,0.0,523.3,523.3,523.3,inf,aparece,unidad_responsable,,,J3F,,,
07,9203.3,9757.6,554.3,112.5,1.2,continúa,unidad_responsable,,,111,,,
48,3386.4,3943.0,556.6,394.1,11.1,continúa,unidad_responsable,,,E00,,,
07,650.5,1255.2,604.7,573.5,84.1,continúa,unidad_responsable,,,146,,,
07,18856.6,19482.2,625.6,-279.5,-1.4,continúa,unidad_responsable,,,120,,,
13,656.8,1316.6,659.9,628.3,91.3,continúa,unidad_responsable,,,220,,,
12,1771.1,2497.2,726.1,641.1,34.5,continúa,unidad_responsable,,,NCD,,,
13,1601.6,2357.0,755.4,678.5,40.4,continúa,unidad_responsable,,,211,,,
13,29.7,800.5,770.8,769.3,2470.8,continúa,unidad_responsable,,,J3C,,,
13,0.0,776.0,776.0,776.0,inf,aparece,unidad_responsable,,,J3G,,,
12,3712.6,4503.4,790.8,612.6,15.7,continúa,unidad_responsable,,,160,,,
18,310.5,1154.1,843.5,828.6,254.6,continúa,unidad_responsable,,,211,,,
54,0.0,876.1,876.1,876.1,inf,aparece,unidad_responsable,,,300,,,
09,3017.3,3913.1,895.9,751.1,23.8,continúa,unidad_responsable,,,C00,,,
14,24205.0,25173.0,968.0,-193.8,-0.8,continúa,unidad_responsable,,,320,,,
11,25000.0,26000.0,1000.0,-200.0,-0.8,continúa,unidad_responsable,,,180,,,
38,0.0,1050.0,1050.0,1050.0,inf,aparece,unidad_responsable,,,92M,,,
25,53424.5,54484.9,1060.4,-1504.0,-2.7,continúa,unidad_responsable,,,C00,,,
36,2760.0,3863.4,1103.4,970.9,33.6,continúa,unidad_responsable,,,F00,,,
07,2275.5,3441.9,1166.4,1057.2,44.3,continúa,unidad_responsable,,,H0C,,,
11,9867.2,11187.6,1320.5,846.8,8.2,continúa,unidad_responsable,,,700,,,
15,32117.6,33474.9,1357.4,-184.3,-0.5,continúa,unidad_responsable,,,QCW,,,
06,1940.9,3468.1,1527.2,1434.0,70.5,continúa,unidad_responsable,,,H00,,,
36,25242.8,26789.9,1547.1,335.4,1.3,continúa,unidad_responsable,,,D00,,,
20,39100.0,40664.0,1564.0,-312.8,-0.8,continúa,unidad_responsable,,,311,,,
06,0.0,1586.6,1586.6,1586.6,inf,aparece,unidad_responsable,,,KCZ,,,
03,0.0,1856.6,1856.6,1856.6,inf,aparece,unidad_responsable,,,300,,,
23,165753.8,167652.2,1898.4,-6057.8,-3.5,continúa,unidad_responsable,,,411,,,
07,3720.7,5667.5,1946.8,1768.2,45.3,continúa,unidad_responsable,,,117,,,
11,8128.1,10090.8,1962.7,1572.6,18.5,continúa,unidad_responsable,,,A2M,,,
36,1437.1,3472.5,2035.4,1966.4,130.6,continúa,unidad_responsable,,,142,,,
07,6594.2,8801.8,2207.6,1891.1,27.4,continúa,unidad_responsable,,,132,,,
07,17712.8,19978.4,2265.6,1415.4,7.6,continúa,unidad_responsable,,,145,,,
11,20034.6,22385.2,2350.5,1388.9,6.6,continúa,unidad_responsable,,,M00,,,
25,28243.5,30697.5,2454.0,1098.3,3.7,continúa,unidad_responsable,,,700,,,
36,2151.7,4721.3,2569.6,2466.3,109.4,continúa,unidad_responsable,,,B00,,,
11,19170.8,22472.4,3301.6,2381.4,11.9,continúa,unidad_responsable,,,B00,,,
55,0.0,3519.0,3519.0,3519.0,inf,aparece,unidad_responsable,,,J9E,,,
09,23679.5,27755.4,4075.8,2939.2,11.8,continúa,unidad_responsable,,,211,,,
19,432350.4,438605.3,6254.9,-14498.0,-3.2,continúa,unidad_responsable,,,GYN,,,
11,45058.3,53748.5,8690.2,6527.4,13.8,continúa,unidad_responsable,,,A3Q,,,
08,2560.8,15664.1,13103.2,12980.3,483.7,continúa,unidad_responsable,,,VSS,,,
GYN,525615.4,539020.8,13405.4,-11824.2,-2.1,continúa,unidad_responsable,,,GYN,,,
36,2192.3,18215.9,16023.7,15918.4,692.9,continúa,unidad_responsable,,,140,,,
08,0.0,17479.4,17479.4,17479.4,inf,aparece,unidad_responsable,,,220,,,
08,0.0,18216.5,18216.5,18216.5,inf,aparece,unidad_responsable,,,237,,,
TVV,583951.1,602567.5,18616.4,-9413.3,-1.5,continúa,unidad_responsable,,,TVV,,,
09,5029.6,24575.1,19545.6,19304.2,366.2,continúa,unidad_responsable,,,210,,,
07,0.0,23492.8,23492.8,23492.8,inf,aparece,unidad_responsable,,,148,,,
30,45800.0,70855.7,25055.7,22857.3,47.6,continúa,unidad_responsable,,,411,,,
38,0.0,25318.4,25318.4,25318.4,inf,aparece,unidad_responsable,,,220,,,
19,915276.7,963347.6,48070.9,4137.6,0.4,continúa,unidad_responsable,,,GYR,,,
11,132278.5,186134.9,53856.4,47507.0,34.3,continúa,unidad_responsable,,,O00,,,
03,0.0,74224.4,74224.4,74224.4,inf,aparece,unidad_responsable,,,120,,,
19,42970.2,130061.7,87091.5,85028.9,188.8,continúa,unidad_responsable,,,411,,,
09,48.3,92524.6,92476.3,92474.0,182707.3,continúa,unidad_responsable,,,D00,,,
20,532574.1,627055.0,94480.9,68917.4,12.3,continúa,unidad_responsable,,,201,,,
TYY,612145.9,708200.9,96055.0,66672.0,10.4,continúa,unidad_responsable,,,TYY,,,
28,1340210.9,1456045.9,115835.0,51504.9,3.7,continúa,unidad_responsable,,,114,,,
GYR,1469410.4,1590308.7,120898.3,50366.6,3.3,continúa,unidad_responsable,,,GYR,,,
18,136235.3,263519.1,127283.8,120744.5,84.6,continúa,unidad_responsable,,,500,,,
24,1149551.6,1297681.1,148129.5,92951.0,7.7,continúa,unidad_responsable,,,210,,,
56,0.0,172492.4,172492.4,172492.4,inf,aparece,unidad_responsable,,,AYO,,,
33,0.0,1041892.9,1041892.9,1041892.9,inf,aparece,unidad_responsable,,,411,,,
,1061272.8,134.6,-1061138.3,-1112079.4,-100.0,continúa,unidad_responsable_entre_ramos,,,420,,,
,108437.7,42.5,-108395.2,-113600.2,-100.0,continúa,unidad_responsable_entre_ramos,,,215,,,
,94923.0,13774.8,-81148.3,-85704.6,-86.2,continúa,unidad_responsable_entre_ramos,,,110,,,
,35740.7,3468.1,-32272.6,-33988.1,-90.7,continúa,unidad_responsable_entre_ramos,,,H00,,,
,26377.0,0.0,-26377.0,-27643.1,-100.0,desaparece,unidad_responsable_entre_ramos,,,90X,,,
,61121.3,45101.6,-16019.8,-18953.6,-29.6,continúa,unidad_responsable_entre_ramos,,,311,,,
,12500.0,0.0,-12500.0,-13100.0,-100.0,desaparece,unidad_responsable_entre_ramos,,,JBP,,,
,40827.8,30744.1,-10083.6,-12043.4,-28.1,continúa,unidad_responsable_entre_ramos,,,H0M,,,
,22499.6,14305.7,-8193.9,-9273.9,-39.3,continúa,unidad_responsable_entre_ramos,,,300,,,
,2961.6,182.2,-2779.3,-2921.5,-94.1,continúa,unidad_responsable_entre_ramos,,,640,,,
,7018.2,4425.7,-2592.5,-2929.4,-39.8,continúa,unidad_responsable_entre_ramos,,,113,,,
,3382.2,861.3,-2520.8,-2683.2,-75.7,continúa,unidad_responsable_entre_ramos,,,510,,,
,6605.4,4197.3,-2408.2,-2725.2,-39.4,continúa,unidad_responsable_entre_ramos,,,312,,,
,2985.5,761.9,-2223.7,-2367.0,-75.6,continúa,unidad_responsable_entre_ramos,,,712,,,
,25122.9,23051.6,-2071.3,-3277.2,-12.4,continúa,unidad_responsable_entre_ramos,,,J3L,,,
,25188.5,23129.6,-2058.9,-3267.9,-12.4,continúa,unidad_responsable_entre_ramos,,,611,,,
,19590.4,17552.7,-2037.7,-2978.0,-14.5,continúa,unidad_responsable_entre_ramos,,,610,,,
,29131.8,27601.4,-1530.4,-2928.7,-9.6,continúa,unidad_responsable_entre_ramos,,,600,,,
,1570.6,101.0,-1469.7,-1545.0,-93.9,continúa,unidad_responsable_entre_ramos,,,642,,,
,15152.6,13855.0,-1297.5,-2024.9,-12.8,continúa,unidad_responsable_entre_ramos,,,112,,,
,30532.7,29306.2,-1226.5,-2692.0,-8.4,continúa,unidad_responsable_entre_ramos,,,100,,,
,1160.3,32.0,-1128.3,-1184.0,-97.4,continúa,unidad_responsable_entre_ramos,,,V00,,,
,1162.8,84.1,-1078.7,-1134.5,-93.1,continúa,unidad_responsable_entre_ramos,,,641,,,
,2357.0,1292.4,-1064.5,-1177.6,-47.7,continúa,unidad_responsable_entre_ramos,,,HJO,,,
,6163.3,5124.8,-1038.5,-1334.4,-20.7,continúa,unidad_responsable_entre_ramos,,,L6W,,,
,966.6,0.0,-966.6,-1013.0,-100.0,desaparece,unidad_responsable_entre_ramos,,,HHG,,,
,3724.9,2787.3,-937.6,-1116.4,-28.6,continúa,unidad_responsable_entre_ramos,,,HKA,,,
,76361.0,75604.1,-756.9,-4422.2,-5.5,continúa,unidad_responsable_entre_ramos,,,511,,,
,3806.9,3062.3,-744.6,-927.3,-23.2,continúa,unidad_responsable_entre_ramos,,,L6J,,,
,829.2,98.1,-731.1,-770.9,-88.7,continúa,unidad_responsable_entre_ramos,,,644,,,
,5237.8,4611.5,-626.3,-877.7,-16.0,continúa,unidad_responsable_entre_ramos,,,VST,,,
,690.0,107.2,-582.8,-615.9,-85.2,continúa,unidad_responsable_entre_ramos,,,173,,,
,818.9,373.6,-445.2,-484.5,-56.5,continúa,unidad_responsable_entre_ramos,,,418,,,
,533.7,89.9,-443.8,-469.4,-83.9,continúa,unidad_responsable_entre_ramos,,,627,,,
,500.7,61.4,-439.2,-463.3,-88.3,continúa,unidad_responsable_entre_ramos,,,631,,,
,3522.4,3096.0,-426.3,-595.4,-16.1,continúa,unidad_responsable_entre_ramos,,,101,,,
,1368.1,977.1,-391.0,-456.7,-31.9,continúa,unidad_responsable_entre_ramos,,,144,,,
,3219.8,2847.0,-372.8,-527.4,-15.6,continúa,unidad_responsable_entre_ramos,,,310,,,
,4772.9,4429.7,-343.2,-572.3,-11.4,continúa,unidad_responsable_entre_ramos,,,613,,,
,1568.7,1231.6,-337.1,-412.4,-25.1,continúa,unidad_responsable_entre_ramos,,,513,,,
,9873.2,9578.5,-294.7,-768.6,-7.4,continúa,unidad_responsable_entre_ramos,,,116,,,
,287.9,0.0,-287.9,-301.7,-100.0,desaparece,unidad_responsable_entre_ramos,,,VQZ,,,
,1121.7,857.3,-264.3,-318.2,-27.1,continúa,unidad_responsable_entre_ramos,,,713,,,
,336.7,75.2,-261.5,-277.7,-78.7,continúa,unidad_responsable_entre_ramos,,,240,,,
,1318.8,1058.7,-260.1,-323.4,-23.4,continúa,unidad_responsable_entre_ramos,,,410,,,
,257.1,0.0,-257.1,-269.4,-100.0,desaparece,unidad_responsable_entre_ramos,,,KDH,,,
,322.0,90.8,-231.1,-246.6,-73.1,continúa,unidad_responsable_entre_ramos,,,636,,,
,659.9,457.5,-202.4,-234.1,-33.9,continúa,unidad_responsable_entre_ramos,,,141,,,
,691.0,507.5,-183.4,-216.6,-29.9,continúa,unidad_responsable_entre_ramos,,,316,,,
,924.6,744.7,-179.9,-224.3,-23.1,continúa,unidad_responsable_entre_ramos,,,HZI,,,
,3923.9,3755.9,-168.0,-356.3,-8.7,continúa,unidad_responsable_entre_ramos,,,L00,,,
,369.7,208.1,-161.6,-179.3,-46.3,continúa,unidad_responsable_entre_ramos,,,135,,,
,949.1,789.9,-159.2,-204.8,-20.6,continúa,unidad_responsable_entre_ramos,,,QEZ,,,
,330.6,180.2,-150.4,-166.2,-48.0,continúa,unidad_responsable_entre_ramos,,,172,,,
,175.9,51.1,-124.7,-133.2,-72.3,continúa,unidad_responsable_entre_ramos,,,221,,,
,1740.9,1618.1,-122.9,-206.4,-11.3,continúa,unidad_responsable_entre_ramos,,,150,,,
,404.5,281.8,-122.7,-142.2,-33.5,continúa,unidad_responsable_entre_ramos,,,136,,,
,234.1,116.1,-118.0,-129.3,-52.7,continúa,unidad_responsable_entre_ramos,,,147,,,
,366.0,248.1,-117.9,-135.4,-35.3,continúa,unidad_responsable_entre_ramos,,,413,,,
,191.5,76.0,-115.5,-124.7,-62.1,continúa,unidad_responsable_entre_ramos,,,223,,,
,483.1,368.3,-114.8,-138.0,-27.2,continúa,unidad_responsable_entre_ramos,,,102,,,
,1404.1,1289.4,-114.7,-182.1,-12.4,continúa,unidad_responsable_entre_ramos,,,JAG,,,
,379.8,265.5,-114.3,-132.5,-33.3,continúa,unidad_responsable_entre_ramos,,,138,,,
