RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,NOMBRE_RAMO,NOMBRE_PP,NOMBRE_UR,PP_K,UR_K,F_K,FN_K,SF_K,NOMBRE_FN
20,18.5,18.3,-0.2,-1.1,-5.6,continúa,unidad_responsable,20 Bienestar,041 Articulación de la Política de Bienestar,124 Delegación de Programas para el Desarrollo Campeche,,124,,,,
05,15.4,15.2,-0.2,-0.9,-5.8,continúa,unidad_responsable,05 Relaciones Exteriores,015 Articulación de la política exterior,141 Dirección General de Diplomacia Cultural,,141,,,,
06,45.2,45.0,-0.2,-2.4,-5.0,continúa,unidad_responsable,06 Hacienda y Crédito Público,001 Regulación del sector financiero,"214 Unidad de Seguros, Pensiones y Seguridad Social",,214,,,,
16,23.3,23.1,-0.2,-1.3,-5.3,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,140 Oficina de Representación en Oaxaca,,140,,,,
21,22.5,22.3,-0.2,-1.3,-5.3,continúa,unidad_responsable,21 Turismo,001 Actividades de apoyo administrativo,512 Dirección General de Programación y Presupuesto,,512,,,,
14,9.3,9.2,-0.2,-0.6,-6.3,continúa,unidad_responsable,14 Trabajo y Previsión Social,031 Implementación de la política laboral,656 Oficina de Representación Federal del Trabajo en Nayarit,,656,,,,
14,10.2,10.1,-0.2,-0.6,-6.0,continúa,unidad_responsable,14 Trabajo y Previsión Social,031 Implementación de la política laboral,669 Oficina de Representación Federal del Trabajo en Yucatán,,669,,,,
21,15.7,15.6,-0.1,-0.9,-5.5,continúa,unidad_responsable,21 Turismo,020 Regulación y certificación de estándares de calidad turística,414 Dirección General de Normalización y Verificación,,414,,,,
16,12.0,11.9,-0.1,-0.7,-5.7,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,152 Oficina de Representación en Zacatecas,,152,,,,
16,13.6,13.5,-0.1,-0.8,-5.6,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,137 Oficina de Representación en Morelos,,137,,,,
16,11.8,11.7,-0.1,-0.7,-5.7,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,149 Oficina de Representación en Tlaxcala,,149,,,,
49,21.0,20.8,-0.1,-1.1,-5.2,continúa,unidad_responsable,49 Fiscalía General de la República,002 Investigar y perseguir los delitos del orden federal,259 Unidad de Operaciones Especiales,,259,,,,
11,7.7,7.6,-0.1,-0.5,-6.1,continúa,unidad_responsable,11 Educación Pública,027 Servicios de atención al deporte,G00 Comisión de Apelación y Arbitraje del Deporte,,G00,,,,
49,29.2,29.1,-0.1,-1.5,-5.0,continúa,unidad_responsable,49 Fiscalía General de la República,002 Investigar y perseguir los delitos del orden federal,320 Unidad Especializada en el Sistema de Coordinación Regional,,320,,,,
21,15.2,15.1,-0.1,-0.8,-5.3,continúa,unidad_responsable,21 Turismo,043 Articulación de la política de turismo,711 Dirección General de Integración de Información Sectorial,,711,,,,
16,19.0,18.9,-0.1,-1.0,-5.1,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,145 Oficina de Representación en Sinaloa,,145,,,,
10,10.5,10.4,-0.1,-0.6,-5.5,continúa,unidad_responsable,10 Economía,"023 Negociación, administración y defensa de Tratados y Acuerdos Internacionales de comercio e Inversión","514 Dirección General de Seguimiento, Administración y Supervisión del Cumplimiento de Tratados Comerciales",,514,,,,
06,114.5,114.4,-0.1,-5.6,-4.7,continúa,unidad_responsable,06 Hacienda y Crédito Público,020 Asesoría jurídica y representación judicial y administrativa de la SHCP,511 Subprocuraduría Fiscal Federal de Amparos,,511,,,,
16,21.5,21.4,-0.1,-1.1,-5.0,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,124 Oficina de Representación en Campeche,,124,,,,
16,13.3,13.2,-0.1,-0.7,-5.2,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,121 Oficina de Representación en Aguascalientes,,121,,,,
10,85.8,85.7,-0.1,-4.2,-4.7,continúa,unidad_responsable,10 Economía,019 Promoción del comercio exterior y atracción de inversión extranjera directa,530 Unidad de Inteligencia Económica Global,,530,,,,
08,25.5,25.5,-0.1,-1.3,-4.9,continúa,unidad_responsable,08 Agricultura y Desarrollo Rural,001 Actividades de apoyo administrativo,500 Unidad de Administración y Finanzas,,500,,,,
49,10.0,9.9,-0.1,-0.6,-5.3,continúa,unidad_responsable,49 Fiscalía General de la República,002 Investigar y perseguir los delitos del orden federal,257 Unidad de Asuntos Policiales Internacionales e INTERPOL,,257,,,,
21,19.8,19.7,-0.1,-1.0,-4.9,continúa,unidad_responsable,21 Turismo,025 Fomento y promoción de destinos turísticos,413 Dirección General de Desarrollo Regional y Fomento Turístico,,413,,,,
21,13.6,13.5,-0.1,-0.7,-5.1,continúa,unidad_responsable,21 Turismo,025 Fomento y promoción de destinos turísticos,811 Dirección General de Gestión Social de Destinos,,811,,,,
08,0.1,0.0,-0.1,-0.1,-100.0,desaparece,unidad_responsable,08 Agricultura y Desarrollo Rural,001 Diseño y Aplicación de la Política Agropecuaria,610 Dirección General de Comercialización,,610,,,,
14,12.4,12.3,-0.1,-0.7,-5.1,continúa,unidad_responsable,14 Trabajo y Previsión Social,031 Implementación de la política laboral,662 Oficina de Representación Federal del Trabajo en San Luis Potosí,,662,,,,
08,0.1,0.0,-0.1,-0.1,-100.0,desaparece,unidad_responsable,08 Agricultura y Desarrollo Rural,001 Diseño y Aplicación de la Política Agropecuaria,711 Dirección General de Sustentabilidad de Tierras de Uso Ganadero,,711,,,,
21,8.5,8.5,-0.1,-0.5,-5.3,continúa,unidad_responsable,21 Turismo,025 Fomento y promoción de destinos turísticos,411 Dirección General de Inversión Turística,,411,,,,
21,12.0,12.0,-0.1,-0.6,-5.1,continúa,unidad_responsable,21 Turismo,043 Articulación de la política de turismo,710 Dirección General de Planeación,,710,,,,
15,32.0,31.9,-0.1,-1.6,-4.7,continúa,unidad_responsable,"15 Desarrollo Agrario, Territorial y Urbano","034 Política de ordenamiento agrario, territorial y urbano",512 Dirección General de Infraestructura y Equipamiento,,512,,,,
05,11.5,11.4,-0.1,-0.6,-5.0,continúa,unidad_responsable,05 Relaciones Exteriores,001 Actividades de apoyo administrativo,617 Dirección General de Coordinación Interinstitucional,,617,,,,
36,15.5,15.5,-0.0,-0.8,-4.9,continúa,unidad_responsable,36 Seguridad y Protección Ciudadana,047 Articulación de la política  en materia de seguridad nacional y pública,172 Dirección General de Integración y Evaluación Institucional,,172,,,,
21,15.9,15.9,-0.0,-0.8,-4.8,continúa,unidad_responsable,21 Turismo,025 Fomento y promoción de destinos turísticos,810 Dirección General de Innovación del Producto Turístico,,810,,,,
21,14.2,14.1,-0.0,-0.7,-4.9,continúa,unidad_responsable,21 Turismo,001 Actividades de apoyo administrativo,513 Dirección General de Tecnologías de la Información y Comunicación,,513,,,,
15,0.0,0.0,-0.0,-0.0,-100.0,desaparece,unidad_responsable,"15 Desarrollo Agrario, Territorial y Urbano",005 Política de Desarrollo Urbano y Ordenamiento del Territorio,212 Dirección General de Ordenamiento Territorial,,212,,,,
16,14.6,14.6,-0.0,-0.7,-4.8,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,142 Oficina de Representación en Querétaro,,142,,,,
13,38.0,37.9,-0.0,-1.8,-4.6,continúa,unidad_responsable,13 Marina,030 Articulación de Políticas y Programas del Sector Marítimo y Portuario,400 Coordinación General de Puertos y Marina Mercante,,400,,,,
16,20.1,20.1,-0.0,-1.0,-4.7,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,138 Oficina de Representación en Nayarit,,138,,,,
16,15.1,15.1,-0.0,-0.7,-4.7,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,144 Oficina de Representación en San Luis Potosí,,144,,,,
08,0.0,0.0,-0.0,-0.0,-100.0,desaparece,unidad_responsable,08 Agricultura y Desarrollo Rural,001 Diseño y Aplicación de la Política Agropecuaria,710 Dirección General de Repoblamiento Ganadero,,710,,,,
16,13.2,13.2,-0.0,-0.6,-4.6,continúa,unidad_responsable,16 Medio Ambiente y Recursos Naturales,036 Articulación de la Política Ambiental y de Recursos Naturales,147 Oficina de Representación en Tabasco,,147,,,,
49,4.7,4.6,-0.0,-0.2,-4.7,continúa,unidad_responsable,49 Fiscalía General de la República,009 Investigar y perseguir los delitos cometidos en materia de derechos humanos,650 Fiscalía Especial de Investigación de Delitos relacionados con Personas Migrantes y Refugiadas,,650,,,,
49,33.1,33.1,-0.0,-1.6,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,002 Investigar y perseguir los delitos del orden federal,352 Fiscalía Federal en el Estado de Zacatecas,,352,,,,
10,9.7,9.7,-0.0,-0.5,-4.6,continúa,unidad_responsable,10 Economía,"010 Supervisión, vigilancia y actualización del marco normativo y operativo para las unidades económicas.","190 Unidad de Normatividad, Competitividad y Competencia",,190,,,,
47,399.4,399.4,-0.0,-19.2,-4.6,continúa,unidad_responsable,47 Entidades no Sectorizadas,001 Actividades de apoyo a la función pública y buen gobierno,AYN Comisión Nacional para la Mejora Continua de la Educación,,AYN,,,,
49,205.6,205.6,-0.0,-9.9,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,"011 Investigar, perseguir y prevenir delitos del orden electoral",700 Fiscalía Especializada en materia de Delitos Electorales,,700,,,,
49,37.1,37.1,-0.0,-1.8,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,006 Investigar y perseguir los delitos federales de carácter especial y en asuntos internacionales,572 Unidad de Procedimientos Internacionales,,572,,,,
49,12.2,12.2,-0.0,-0.6,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,416 Unidad de Control de Procesos en Delincuencia Organizada,,416,,,,
49,19.4,19.4,-0.0,-0.9,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,"430 Fiscalía Especial en Investigación de Terrorismo, Acopio y Tráfico de Armas",,430,,,,
49,47.6,47.6,0.0,-2.3,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,420 Fiscalía Especial en Investigación de Delitos contra la Salud,,420,,,,
49,19.5,19.5,0.0,-0.9,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,"460 Fiscalía Especial en Investigación de Tráfico de Menores, Personas y Órganos, y Contra la Biodiversidad",,460,,,,
01,9602.7,9602.7,0.0,-460.9,-4.6,continúa,unidad_responsable,01 Poder Legislativo,001 Actividades derivadas del trabajo legislativo,100 H. Cámara de Diputados,,100,,,,
49,35.8,35.8,0.0,-1.7,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,006 Investigar y perseguir los delitos federales de carácter especial y en asuntos internacionales,540 Fiscalía Especial en Investigación de Delitos Cometidos por personas Servidoras Públicas y Contra la Administración de Justicia,,540,,,,
49,27.7,27.7,0.0,-1.3,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,450 Fiscalía Especial en Investigación de Delitos en materia de Secuestro,,450,,,,
49,60.9,60.9,0.0,-2.9,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,"440 Fiscalía Especial en Investigación de Operaciones con Recursos de Procedencia Ilícita, Falsificación y Alteración de Moneda y Fiscales",,440,,,,
49,30.7,30.7,0.0,-1.5,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,006 Investigar y perseguir los delitos federales de carácter especial y en asuntos internacionales,550 Fiscalía Especial en Investigación de Delitos contra los Derechos de Autor y la Propiedad Industrial,,550,,,,
49,123.7,123.7,0.0,-5.9,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,006 Investigar y perseguir los delitos federales de carácter especial y en asuntos internacionales,570 Fiscalía Especial para Asuntos Internacionales,,570,,,,
49,19.4,19.4,0.0,-0.9,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,006 Investigar y perseguir los delitos federales de carácter especial y en asuntos internacionales,530 Fiscalía Especial en Investigación de Delitos contra el Ambiente y Previstos en Leyes Especiales,,530,,,,
49,650.6,650.6,0.0,-31.2,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,400 Fiscalía Especializada en materia de Delincuencia Organizada,,400,,,,
47,253.8,253.8,0.0,-12.2,-4.6,continúa,unidad_responsable,47 Entidades no Sectorizadas,053 Política en materia de gestión documental,EZN Archivo General de la Nación,,EZN,,,,
49,15.0,15.0,0.0,-0.7,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada,"470 Fiscalía Especial en Investigación de Delitos en materia de Hidrocarburos, Derechos de Autor, Asalto y Robo de Vehículos",,470,,,,
49,55.7,55.7,0.0,-2.7,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,006 Investigar y perseguir los delitos federales de carácter especial y en asuntos internacionales,571 Unidad de Cooperación Internacional,,571,,,,
10,2.5,2.5,0.0,-0.1,-4.4,continúa,unidad_responsable,10 Economía,"025 Política de desarrollo e innovación de los sectores industrial, comercial y de servicios",540 Unidad de Fomento y Crecimiento Económico,,540,,,,
49,55.8,55.8,0.0,-2.7,-4.6,continúa,unidad_responsable,49 Fiscalía General de la República,002 Investigar y perseguir los delitos del orden federal,325 Fiscalía Federal en el Estado de Coahuila de Zaragoza,,325,,,,
20,18.5,18.5,0.0,-0.9,-4.5,continúa,unidad_responsable,20 Bienestar,041 Articulación de la Política de Bienestar,142 Delegación de Programas para el Desarrollo Querétaro,,142,,,,
02,0.4,0.4,0.0,0.0,0.3,continúa,unidad_responsable,02 Oficina de la Presidencia de la República,"002 Asesoría, coordinación, difusión y apoyo técnico de las actividades de la Presidencia de la República",138 Subjefatura de la Oficina de la Presidencia,,138,,,,
06,44.5,44.5,0.0,-2.1,-4.5,continúa,unidad_responsable,06 Hacienda y Crédito Público,006 Servicios de administración de los recursos y valores federales,613 Dirección General de Asuntos Jurídicos,,613,,,,
02,0.2,0.2,0.0,0.0,4.1,continúa,unidad_responsable,02 Oficina de la Presidencia de la República,"002 Asesoría, coordinación, difusión y apoyo técnico de las actividades de la Presidencia de la República",139 Subjefatura de Asuntos Internacionales e Interlocución con Sectores Productivos,,139,,,,
13,30.1,30.1,0.0,-1.4,-4.5,continúa,unidad_responsable,13 Marina,"037 Servicios de impulso al turismo de bajo impacto ambiental del ""Centro Turístico Islas Marías""","N9W Turística Integral Islas Marías, S.A. de C.V.",,N9W,,,,
08,22.4,22.4,0.0,-1.0,-4.5,continúa,unidad_responsable,08 Agricultura y Desarrollo Rural,021 Aplicación de la Política Agropecuaria,112 Dirección General de Enlace Legislativo,,112,,,,
36,38.2,38.2,0.0,-1.8,-4.5,continúa,unidad_responsable,36 Seguridad y Protección Ciudadana,047 Articulación de la política  en materia de seguridad nacional y pública,181 Dirección General de Coordinación con Entidades Federativas Zona 1,,181,,,,
49,33.6,33.6,0.0,-1.6,-4.5,continúa,unidad_responsable,49 Fiscalía General de la República,012 Supervisar y vigilar la aplicación del marco legal en la investigación y persecución del delito del orden federal,"920 Fiscalía Especial de Reacción Inmediata, Inspección y Determinación",,920,,,,
