year,age,sex,pop
2044,87,M,157196
2044,87,F,191176
2044,88,M,137582
2044,88,F,167048
2044,89,M,119158
2044,89,F,144165
2044,90,M,101616
2044,90,F,122370
2044,91,M,85798
2044,91,F,102573
2044,92,M,72234
2044,92,F,85417
2044,93,M,60593
2044,93,F,70650
2044,94,M,50831
2044,94,F,58260
2044,95,M,42370
2044,95,F,47585
2044,96,M,34813
2044,96,F,38153
2044,97,M,28183
2044,97,F,30000
2044,98,M,22462
2044,98,F,23108
2044,99,M,17605
2044,99,F,17414
2044,100,M,13512
2044,100,F,12780
2044,101,M,10156
2044,101,F,9127
2044,102,M,7512
2044,102,F,6366
2044,103,M,5448
2044,103,F,4317
2044,104,M,3855
2044,104,F,2830
2044,105,M,2663
2044,105,F,1794
2044,106,M,1796
2044,106,F,1098
2044,107,M,1181
2044,107,F,647
2044,108,M,756
2044,108,F,367
2044,109,M,466
2044,109,F,197
2045,0,M,802951
2045,0,F,773077
2045,1,M,810419
2045,1,F,780441
2045,2,M,818377
2045,2,F,788198
2045,3,M,826616
2045,3,F,796159
2045,4,M,835175
2045,4,F,804369
2045,5,M,844105
2045,5,F,812886
2045,6,M,853339
2045,6,F,821666
2045,7,M,862808
2045,7,F,830674
2045,8,M,872465
2045,8,F,839893
2045,9,M,882215
2045,9,F,849261
2045,10,M,892058
2045,10,F,858782
2045,11,M,902041
2045,11,F,868499
2045,12,M,912211
2045,12,F,878433
2045,13,M,922540
2045,13,F,888535
2045,14,M,932780
2045,14,F,898543
2045,15,M,942581
2045,15,F,908210
2045,16,M,951768
2045,16,F,917539
2045,17,M,960366
2045,17,F,926588
2045,18,M,968335
2045,18,F,935381
2045,19,M,975550
2045,19,F,943812
2045,20,M,981900
2045,20,F,951780
2045,21,M,987271
2045,21,F,959199
2045,22,M,991557
2045,22,F,965986
2045,23,M,998668
2045,23,F,975139
2045,24,M,1002174
2045,24,F,981575
2045,25,M,998634
2045,25,F,982863
2045,26,M,996311
2045,26,F,984450
2045,27,M,993003
2045,27,F,984075
2045,28,M,994138
2045,28,F,988282
2045,29,M,1004852
2045,29,F,1001916
2045,30,M,1014530
2045,30,F,1014627
2045,31,M,1018624
2045,31,F,1021958
2045,32,M,1021803
2045,32,F,1028458
2045,33,M,1028100
2045,33,F,1037967
2045,34,M,1035743
2045,34,F,1048700
2045,35,M,1039950
2045,35,F,1056101
2045,36,M,1038418
2045,36,F,1058090
2045,37,M,1031046
2045,37,F,1055400
2045,38,M,1020299
2045,38,F,1050895
2045,39,M,1009982
2045,39,F,1046979
2045,40,M,1002819
2045,40,F,1045107
2045,41,M,999735
2045,41,F,1045888
2045,42,M,1001282
2045,42,F,1050020
2045,43,M,1006324
2045,43,F,1056639
2045,44,M,1009952
2045,44,F,1061110
2045,45,M,1006872
2045,45,F,1058683
2045,46,M,996302
2045,46,F,1048743
2045,47,M,984613
2045,47,F,1037511
2045,48,M,978316
2045,48,F,1031735
2045,49,M,977051
2045,49,F,1031404
2045,50,M,976880
2045,50,F,1032622
2045,51,M,974247
2045,51,F,1031851
2045,52,M,967313
2045,52,F,1027436
2045,53,M,954665
2045,53,F,1017974
2045,54,M,934564
2045,54,F,1001741
2045,55,M,908908
2045,55,F,980697
2045,56,M,882876
2045,56,F,959943
2045,57,M,857890
2045,57,F,941312
2045,58,M,832307
2045,58,F,923727
2045,59,M,805205
2045,59,F,906481
2045,60,M,775484
2045,60,F,888245
2045,61,M,742847
2045,61,F,867710
2045,62,M,709777
2045,62,F,845961
2045,63,M,679040
2045,63,F,824204
2045,64,M,652731
2045,64,F,803566
2045,65,M,631718
2045,65,F,784901
2045,66,M,615469
2045,66,F,768156
2045,67,M,603451
2045,67,F,753512
2045,68,M,594737
2045,68,F,740698
2045,69,M,587062
2045,69,F,727857
2045,70,M,576870
2045,70,F,711376
2045,71,M,562348
2045,71,F,689502
2045,72,M,543757
2045,72,F,663093
2045,73,M,522009
2045,73,F,633610
2045,74,M,498087
2045,74,F,602412
2045,75,M,472755
2045,75,F,570253
2045,76,M,446868
2045,76,F,538001
2045,77,M,420574
2045,77,F,505912
2045,78,M,394113
2045,78,F,474113
2045,79,M,368094
2045,79,F,443156
2045,80,M,342309
2045,80,F,412665
2045,81,M,315880
2045,81,F,381444
2045,82,M,288992
2045,82,F,349626
2045,83,M,262573
2045,83,F,318293
2045,84,M,236960
2045,84,F,287720
2045,85,M,212076
2045,85,F,257720
2045,86,M,188160
2045,86,F,228676
2045,87,M,165650
2045,87,F,201194
2045,88,M,144975
2045,88,F,175765
2045,89,M,126069
2045,89,F,152334
2045,90,M,108474
2045,90,F,130427
2045,91,M,91817
2045,91,F,109637
2045,92,M,76903
2045,92,F,90927
2045,93,M,64189
2045,93,F,74846
2045,94,M,53347
2045,94,F,61129
2045,95,M,44308
2045,95,F,49720
2045,96,M,36540
2045,96,F,40007
2045,97,M,29680
2045,97,F,31560
2045,98,M,23734
2045,98,F,24382
2045,99,M,18668
2045,99,F,18425
2045,100,M,14427
2045,100,F,13601
2045,101,M,10907
2045,101,F,9761
2045,102,M,8067
2045,102,F,6804
2045,103,M,5865
2045,103,F,4624
2045,104,M,4176
2045,104,F,3048
2045,105,M,2898
2045,105,F,1940
2045,106,M,1961
2045,106,F,1190
2045,107,M,1293
2045,107,F,704
2045,108,M,830
2045,108,F,400
2045,109,M,513
2045,109,F,214
2046,0,M,793359
2046,0,F,763818
2046,1,M,800754
2046,1,F,771128
2046,2,M,808670
2046,2,F,778881
2046,3,M,816835
2046,3,F,786818
2046,4,M,825225
2046,4,F,794918
2046,5,M,833907
2046,5,F,803241
2046,6,M,842938
2046,6,F,811854
2046,7,M,852259
2046,7,F,820716
2046,8,M,861800
2046,8,F,829791
2046,9,M,871516
2046,9,F,839064
2046,10,M,881313
2046,10,F,848468
2046,11,M,891188
2046,11,F,858007
2046,12,M,901185
2046,12,F,867715
2046,13,M,911334
2046,13,F,877603
2046,14,M,921572
2046,14,F,887589
2046,15,M,931510
2046,15,F,897386
2046,16,M,940754
2046,16,F,906783
2046,17,M,949291
2046,17,F,915800
2046,18,M,957183
2046,18,F,924552
2046,19,M,964436
2046,19,F,933047
2046,20,M,970963
2046,20,F,941208
2046,21,M,976686
2046,21,F,948961
2046,22,M,981512
2046,22,F,956232
2046,23,M,985352
2046,23,F,962942
2046,24,M,992097
2046,24,F,972070
2046,25,M,995359
2046,25,F,978538
2046,26,M,991721
2046,26,F,979911
2046,27,M,989383
2046,27,F,981602
2046,28,M,986144
2046,28,F,981349
2046,29,M,987384
2046,29,F,985668
2046,30,M,998192
2046,30,F,999385
2046,31,M,1008015
2046,31,F,1012176
2046,32,M,1012321
2046,32,F,1019591
2046,33,M,1015734
2046,33,F,1026165
2046,34,M,1022255
2046,34,F,1035728
2046,35,M,1030113
2046,35,F,1046498
2046,36,M,1034546
2046,36,F,1053930
2046,37,M,1033254
2046,37,F,1055946
2046,38,M,1026127
2046,38,F,1053279
2046,39,M,1015612
2046,39,F,1048785
2046,40,M,1005494
2046,40,F,1044866
2046,41,M,998484
2046,41,F,1042972
2046,42,M,995502
2046,42,F,1043713
2046,43,M,997101
2046,43,F,1047785
2046,44,M,1002147
2046,44,F,1054323
2046,45,M,1005753
2046,45,F,1058704
2046,46,M,1002645
2046,46,F,1056187
2046,47,M,992044
2046,47,F,1046160
2046,48,M,980299
2046,48,F,1034829
2046,49,M,973890
2046,49,F,1028922
2046,50,M,972459
2046,50,F,1028428
2046,51,M,972081
2046,51,F,1029454
2046,52,M,969220
2046,52,F,1028473
2046,53,M,962045
2046,53,F,1023835
2046,54,M,949155
2046,54,F,1014141
2046,55,M,928827
2046,55,F,997677
2046,56,M,902953
2046,56,F,976398
2046,57,M,876685
2046,57,F,955383
2046,58,M,851435
2046,58,F,936456
2046,59,M,825575
2046,59,F,918541
2046,60,M,798189
2046,60,F,900934
2046,61,M,768195
2046,61,F,882311
2046,62,M,735305
2046,62,F,861374
2046,63,M,701985
2046,63,F,839201
2046,64,M,670974
2046,64,F,816991
2046,65,M,644337
2046,65,F,795860
2046,66,M,622920
2046,66,F,776649
2046,67,M,606184
2046,67,F,759298
2046,68,M,593589
2046,68,F,743979
2046,69,M,584208
2046,69,F,730416
2046,70,M,575804
2046,70,F,716770
2046,71,M,564890
2046,71,F,699483
2046,72,M,549702
2046,72,F,676851
2046,73,M,530521
2046,73,F,649739
2046,74,M,508257
2046,74,F,619605
2046,75,M,483892
2046,75,F,587799
2046,76,M,458182
2046,76,F,555072
2046,77,M,431975
2046,77,F,522286
2046,78,M,405423
2046,78,F,489698
2046,79,M,378772
2046,79,F,457444
2046,80,M,352617
2046,80,F,426067
2046,81,M,326767
2046,81,F,395216
2046,82,M,300399
2046,82,F,363762
2046,83,M,273709
2046,83,F,331864
2046,84,M,247595
2046,84,F,300578
2046,85,M,222384
2046,85,F,270183
2046,86,M,198015
2046,86,F,240524
2046,87,M,174719
2046,87,F,211982
2046,88,M,152907
2046,88,F,185133
2046,89,M,132970
2046,89,F,160431
2046,90,M,114883
2046,90,F,137955
2046,91,M,98122
2046,91,F,116979
2046,92,M,82396
2046,92,F,97301
2046,93,M,68426
2046,93,F,79773
2046,94,M,56591
2046,94,F,64846
2046,95,M,46570
2046,95,F,52244
2046,96,M,38272
2046,96,F,41865
2046,97,M,31205
2046,97,F,33148
2046,98,M,25040
2046,98,F,25695
2046,99,M,19764
2046,99,F,19477
2046,100,M,15330
2046,100,F,14419
2046,101,M,11671
2046,101,F,10410
2046,102,M,8684
2046,102,F,7293
2046,103,M,6314
2046,103,F,4954
2046,104,M,4508
2046,104,F,3274
2046,105,M,3148
2046,105,F,2095
2046,106,M,2140
2046,106,F,1290
2046,107,M,1416
2046,107,F,765
2046,108,M,912
2046,108,F,436
2046,109,M,566
2046,109,F,234
2047,0,M,783956
2047,0,F,754727
2047,1,M,791216
2047,1,F,761908
2047,2,M,799042
2047,2,F,769593
2047,3,M,807159
2047,3,F,777521
2047,4,M,815472
2047,4,F,785595
2047,5,M,823983
2047,5,F,793807
2047,6,M,832765
2047,6,F,802225
2047,7,M,841882
2047,7,F,810919
2047,8,M,851275
2047,8,F,819848
2047,9,M,860874
2047,9,F,828975
2047,10,M,870636
2047,10,F,838285
2047,11,M,880464
2047,11,F,847707
2047,12,M,890354
2047,12,F,857237
2047,13,M,900333
2047,13,F,866901
2047,14,M,910396
2047,14,F,876676
2047,15,M,920340
2047,15,F,886455
2047,16,M,929731
2047,16,F,895986
2047,17,M,938338
2047,17,F,905075
2047,18,M,946182
2047,18,F,913798
2047,19,M,953370
2047,19,F,922255
2047,20,M,959948
2047,20,F,930483
2047,21,M,965859
2047,21,F,938432
2047,22,M,971046
2047,22,F,946037
2047,23,M,975431
2047,23,F,953230
2047,24,M,978934
2047,24,F,959923
2047,25,M,985420
2047,25,F,969075
2047,26,M,988543
2047,26,F,975611
2047,27,M,984902
2047,27,F,977090
2047,28,M,982629
2047,28,F,978897
2047,29,M,979527
2047,29,F,978766
2047,30,M,980925
2047,30,F,983193
2047,31,M,991870
2047,31,F,996987
2047,32,M,1001868
2047,32,F,1009848
2047,33,M,1006401
2047,33,F,1017335
2047,34,M,1010053
2047,34,F,1023969
2047,35,M,1016795
2047,35,F,1033572
2047,36,M,1024858
2047,36,F,1044367
2047,37,M,1029501
2047,37,F,1051816
2047,38,M,1028424
2047,38,F,1053846
2047,39,M,1021513
2047,39,F,1051188
2047,40,M,1011197
2047,40,F,1046693
2047,41,M,1001244
2047,41,F,1042758
2047,42,M,994352
2047,42,F,1040831
2047,43,M,991440
2047,43,F,1041520
2047,44,M,993057
2047,44,F,1045519
2047,45,M,998075
2047,45,F,1051965
2047,46,M,1001625
2047,46,F,1056242
2047,47,M,998455
2047,47,F,1053622
2047,48,M,987792
2047,48,F,1043494
2047,49,M,975958
2047,49,F,1032048
2047,50,M,969406
2047,50,F,1025995
2047,51,M,967776
2047,51,F,1025317
2047,52,M,967160
2047,52,F,1026132
2047,53,M,964038
2047,53,F,1024919
2047,54,M,956590
2047,54,F,1020034
2047,55,M,943426
2047,55,F,1010084
2047,56,M,922840
2047,56,F,993363
2047,57,M,896720
2047,57,F,971823
2047,58,M,870189
2047,58,F,950521
2047,59,M,844648
2047,59,F,931270
2047,60,M,818482
2047,60,F,912996
2047,61,M,790788
2047,61,F,894996
2047,62,M,760499
2047,62,F,875953
2047,63,M,727338
2047,63,F,854582
2047,64,M,693753
2047,64,F,831954
2047,65,M,662454
2047,65,F,809259
2047,66,M,635474
2047,66,F,787601
2047,67,M,613636
2047,67,F,767808
2047,68,M,596395
2047,68,F,749815
2047,69,M,583203
2047,69,F,733782
2047,70,M,573134
2047,70,F,719428
2047,71,M,563983
2047,71,F,704934
2047,72,M,552331
2047,72,F,686804
2047,73,M,536472
2047,73,F,663384
2047,74,M,516701
2047,74,F,635549
2047,75,M,493932
2047,75,F,604752
2047,76,M,469140
2047,76,F,572334
2047,77,M,443079
2047,77,F,539044
2047,78,M,416583
2047,78,F,505737
2047,79,M,389813
2047,79,F,472674
2047,80,M,363017
2047,80,F,439999
2047,81,M,336779
2047,81,F,408247
2047,82,M,310923
2047,82,F,377092
2047,83,M,284682
2047,83,F,345477
2047,84,M,258261
2047,84,F,313585
2047,85,M,232526
2047,85,F,282444
2047,86,M,207796
2047,86,F,252337
2047,87,M,184019
2047,87,F,223138
2047,88,M,161419
2047,88,F,195222
2047,89,M,140377
2047,89,F,169134
2047,90,M,121293
2047,90,F,145428
2047,91,M,104031
2047,91,F,123861
2047,92,M,88157
2047,92,F,103935
2047,93,M,73406
2047,93,F,85469
2047,94,M,60408
2047,94,F,69206
2047,95,M,49474
2047,95,F,55498
2047,96,M,40289
2047,96,F,44057
2047,97,M,32739
2047,97,F,34743
2047,98,M,26374
2047,98,F,27034
2047,99,M,20892
2047,99,F,20564
2047,100,M,16263
2047,100,F,15272
2047,101,M,12429
2047,101,F,11059
2047,102,M,9315
2047,102,F,7795
2047,103,M,6814
2047,103,F,5323
2047,104,M,4866
2047,104,F,3517
2047,105,M,3408
2047,105,F,2256
2047,106,M,2331
2047,106,F,1398
2047,107,M,1550
2047,107,F,832
2047,108,M,1003
2047,108,F,475
2047,109,M,624
2047,109,F,256
2048,0,M,774693
2048,0,F,745759
2048,1,M,781878
2048,1,F,752852
2048,2,M,789553
2048,2,F,760396
2048,3,M,797575
2048,3,F,768253
2048,4,M,805838
2048,4,F,776315
2048,5,M,814270
2048,5,F,784500
2048,6,M,822880
2048,6,F,792806
2048,7,M,831747
2048,7,F,801304
2048,8,M,840934
2048,8,F,810063
2048,9,M,850384
2048,9,F,819045
2048,10,M,860028
2048,10,F,828210
2048,11,M,869821
2048,11,F,837538
2048,12,M,879666
2048,12,F,846952
2048,13,M,889539
2048,13,F,856440
2048,14,M,899436
2048,14,F,865993
2048,15,M,909213
2048,15,F,875565
2048,16,M,918619
2048,16,F,885081
2048,17,M,927384
2048,17,F,894308
2048,18,M,935311
2048,18,F,903108
2048,19,M,942466
2048,19,F,911539
2048,20,M,948996
2048,20,F,919733
2048,21,M,954973
2048,21,F,927750
2048,22,M,960363
2048,22,F,935552
2048,23,M,965122
2048,23,F,943078
2048,24,M,969180
2048,24,F,950252
2048,25,M,972459
2048,25,F,956976
2048,26,M,978794
2048,26,F,966187
2048,27,M,981877
2048,27,F,972813
2048,28,M,978317
2048,28,F,974408
2048,29,M,976179
2048,29,F,976332
2048,30,M,973268
2048,30,F,976321
2048,31,M,974865
2048,31,F,980846
2048,32,M,985979
2048,32,F,994708
2048,33,M,996171
2048,33,F,1007629
2048,34,M,1000937
2048,34,F,1015174
2048,35,M,1004823
2048,35,F,1021856
2048,36,M,1011774
2048,36,F,1031486
2048,37,M,1020027
2048,37,F,1042292
2048,38,M,1024855
2048,38,F,1049746
2048,39,M,1023964
2048,39,F,1051777
2048,40,M,1017235
2048,40,F,1049115
2048,41,M,1007082
2048,41,F,1044606
2048,42,M,997257
2048,42,F,1040643
2048,43,M,990448
2048,43,F,1038671
2048,44,M,987569
2048,44,F,1039297
2048,45,M,989169
2048,45,F,1043212
2048,46,M,994124
2048,46,F,1049553
2048,47,M,997583
2048,47,F,1053713
2048,48,M,994317
2048,48,F,1050975
2048,49,M,983556
2048,49,F,1040730
2048,50,M,971600
2048,50,F,1029153
2048,51,M,964871
2048,51,F,1022935
2048,52,M,963009
2048,52,F,1022054
2048,53,M,962121
2048,53,F,1022634
2048,54,M,958702
2048,54,F,1021166
2048,55,M,950947
2048,55,F,1016008
2048,56,M,937475
2048,56,F,1005775
2048,57,M,916599
2048,57,F,988771
2048,58,M,890203
2048,58,F,966944
2048,59,M,863378
2048,59,F,945328
2048,60,M,837518
2048,60,F,925722
2048,61,M,811019
2048,61,F,907057
2048,62,M,782992
2048,62,F,888631
2048,63,M,752385
2048,63,F,869136
2048,64,M,718934
2048,64,F,847297
2048,65,M,685069
2048,65,F,824181
2048,66,M,653467
2048,66,F,800969
2048,67,M,626130
2048,67,F,778750
2048,68,M,603856
2048,68,F,758339
2048,69,M,586093
2048,69,F,739666
2048,70,M,572286
2048,70,F,722880
2048,71,M,561511
2048,71,F,707694
2048,72,M,551594
2048,72,F,692312
2048,73,M,539194
2048,73,F,673304
2048,74,M,522660
2048,74,F,649068
2048,75,M,502305
2048,75,F,620493
2048,76,M,479046
2048,76,F,589026
2048,77,M,453849
2048,77,F,555997
2048,78,M,427467
2048,78,F,522158
2048,79,M,400720
2048,79,F,488352
2048,80,M,373778
2048,80,F,454847
2048,81,M,346890
2048,81,F,421796
2048,82,M,320627
2048,82,F,389725
2048,83,M,294830
2048,83,F,358336
2048,84,M,268786
2048,84,F,326645
2048,85,M,242710
2048,85,F,294858
2048,86,M,217434
2048,86,F,263973
2048,87,M,193263
2048,87,F,234275
2048,88,M,170157
2048,88,F,205666
2048,89,M,148329
2048,89,F,178510
2048,90,M,128176
2048,90,F,153464
2048,91,M,109952
2048,91,F,130705
2048,92,M,93573
2048,92,F,110171
2048,93,M,78634
2048,93,F,91405
2048,94,M,64890
2048,94,F,74242
2048,95,M,52886
2048,95,F,59311
2048,96,M,42867
2048,96,F,46871
2048,97,M,34522
2048,97,F,36620
2048,98,M,27720
2048,98,F,28383
2048,99,M,22047
2048,99,F,21675
2048,100,M,17227
2048,100,F,16155
2048,101,M,13215
2048,101,F,11737
2048,102,M,9943
2048,102,F,8300
2048,103,M,7327
2048,103,F,5702
2048,104,M,5265
2048,104,F,3788
2048,105,M,3689
2048,105,F,2429
2048,106,M,2531
2048,106,F,1509
2048,107,M,1695
2048,107,F,903
2048,108,M,1101
2048,108,F,518
2048,109,M,688
2048,109,F,280
2049,0,M,765446
2049,0,F,736799
2049,1,M,772688
2049,1,F,743918
2049,2,M,780273
2049,2,F,751363
2049,3,M,788140
2049,3,F,759075
2049,4,M,796305
2049,4,F,767064
2049,5,M,804684
2049,5,F,775236
2049,6,M,813214
2049,6,F,783513
2049,7,M,821908
2049,7,F,791898
2049,8,M,830844
2049,8,F,800462
2049,9,M,840088
2049,9,F,809274
2049,10,M,849583
2049,10,F,818293
2049,11,M,859259
2049,11,F,827476
2049,12,M,869069
2049,12,F,836797
2049,13,M,878899
2049,13,F,846170
2049,14,M,888693
2049,14,F,855550
2049,15,M,898308
2049,15,F,864903
2049,16,M,907556
2049,16,F,874217
2049,17,M,916347
2049,17,F,883435
2049,18,M,924445
2049,18,F,892376
2049,19,M,931699
2049,19,F,900887
2049,20,M,938214
2049,20,F,909057
2049,21,M,944163
2049,21,F,917042
2049,22,M,949638
2049,22,F,924913
2049,23,M,954618
2049,23,F,932635
2049,24,M,959065
2049,24,F,940141
2049,25,M,962912
2049,25,F,947344
2049,26,M,966076
2049,26,F,954133
2049,27,M,972361
2049,27,F,963425
2049,28,M,975490
2049,28,F,970153
2049,29,M,972081
2049,29,F,971865
2049,30,M,970134
2049,30,F,973904
2049,31,M,967454
2049,31,F,974003
2049,32,M,969278
2049,32,F,978617
2049,33,M,980579
2049,33,F,992536
2049,34,M,990974
2049,34,F,1005504
2049,35,M,995968
2049,35,F,1013095
2049,36,M,1000077
2049,36,F,1019811
2049,37,M,1007220
2049,37,F,1029456
2049,38,M,1015639
2049,38,F,1040262
2049,39,M,1020625
2049,39,F,1047707
2049,40,M,1019887
2049,40,F,1049726
2049,41,M,1013302
2049,41,F,1047048
2049,42,M,1003273
2049,42,F,1042514
2049,43,M,993536
2049,43,F,1038512
2049,44,M,986770
2049,44,F,1036484
2049,45,M,983889
2049,45,F,1037035
2049,46,M,985435
2049,46,F,1040853
2049,47,M,990291
2049,47,F,1047075
2049,48,M,993624
2049,48,F,1051102
2049,49,M,990225
2049,49,F,1048230
2049,50,M,979332
2049,50,F,1037851
2049,51,M,967218
2049,51,F,1026127
2049,52,M,960278
2049,52,F,1019725
2049,53,M,958148
2049,53,F,1018618
2049,54,M,956952
2049,54,F,1018940
2049,55,M,953201
2049,55,F,1017189
2049,56,M,945101
2049,56,F,1011731
2049,57,M,931286
2049,57,F,1001186
2049,58,M,910086
2049,58,F,983872
2049,59,M,883382
2049,59,F,961729
2049,60,M,856233
2049,60,F,939769
2049,61,M,830023
2049,61,F,919779
2049,62,M,803165
2049,62,F,900690
2049,63,M,774778
2049,63,F,881805
2049,64,M,743831
2049,64,F,861823
2049,65,M,710074
2049,65,F,839483
2049,66,M,675914
2049,66,F,815846
2049,67,M,643997
2049,67,F,792082
2049,68,M,616290
2049,68,F,769268
2049,69,M,593567
2049,69,F,748204
2049,70,M,575267
2049,70,F,728814
2049,71,M,560829
2049,71,F,711236
2049,72,M,549332
2049,72,F,695177
2049,73,M,538635
2049,73,F,678867
2049,74,M,525478
2049,74,F,658947
2049,75,M,508270
2049,75,F,633873
2049,76,M,487342
2049,76,F,604545
2049,77,M,463611
2049,77,F,572406
2049,78,M,438039
2049,78,F,538777
2049,79,M,411371
2049,79,F,504409
2049,80,M,384418
2049,80,F,470136
2049,81,M,357354
2049,81,F,436233
2049,82,M,330434
2049,82,F,402864
2049,83,M,304210
2049,83,F,370544
2049,84,M,278544
2049,84,F,339004
2049,85,M,252774
2049,85,F,307336
2049,86,M,227123
2049,86,F,275768
2049,87,M,202386
2049,87,F,245263
2049,88,M,178856
2049,88,F,216106
2049,89,M,156501
2049,89,F,188224
2049,90,M,135567
2049,90,F,162124
2049,91,M,116313
2049,91,F,138067
2049,92,M,99010
2049,92,F,116385
2049,93,M,83566
2049,93,F,97002
2049,94,M,69602
2049,94,F,79498
2049,95,M,56890
2049,95,F,63713
2049,96,M,45892
2049,96,F,50163
2049,97,M,36790
2049,97,F,39019
2049,98,M,29279
2049,98,F,29966
2049,99,M,23214
2049,99,F,22796
2049,100,M,18215
2049,100,F,17060
2049,101,M,14027
2049,101,F,12441
2049,102,M,10595
2049,102,F,8828
2049,103,M,7840
2049,103,F,6085
2049,104,M,5676
2049,104,F,4067
2049,105,M,4003
2049,105,F,2623
2049,106,M,2748
2049,106,F,1629
2049,107,M,1846
2049,107,F,978
2049,108,M,1208
2049,108,F,565
2049,109,M,758
2049,109,F,307
2050,0,M,756192
2050,0,F,727830
2050,1,M,763515
2050,1,F,734990
2050,2,M,771143
2050,2,F,742450
2050,3,M,778915
2050,3,F,750059
2050,4,M,786923
2050,4,F,757902
2050,5,M,795203
2050,5,F,765999
2050,6,M,803679
2050,6,F,774262
2050,7,M,812292
2050,7,F,782618
2050,8,M,821055
2050,8,F,791069
2050,9,M,830048
2050,9,F,799684
2050,10,M,839337
2050,10,F,808533
2050,11,M,848863
2050,11,F,817571
2050,12,M,858557
2050,12,F,826748
2050,13,M,868353
2050,13,F,836029
2050,14,M,878105
2050,14,F,845296
2050,15,M,887620
2050,15,F,854480
2050,16,M,896713
2050,16,F,863580
2050,17,M,905356
2050,17,F,872600
2050,18,M,913493
2050,18,F,881536
2050,19,M,920934
2050,19,F,890191
2050,20,M,927565
2050,20,F,898444
2050,21,M,933520
2050,21,F,906407
2050,22,M,938988
2050,22,F,914246
2050,23,M,944073
2050,23,F,922037
2050,24,M,948760
2050,24,F,929738
2050,25,M,953011
2050,25,F,937271
2050,26,M,956755
2050,26,F,944537
2050,27,M,959904
2050,27,F,951414
2050,28,M,966225
2050,28,F,960799
2050,29,M,969473
2050,29,F,967631
2050,30,M,966271
2050,30,F,969458
2050,31,M,964554
2050,31,F,971602
2050,32,M,962129
2050,32,F,971801
2050,33,M,964193
2050,33,F,976493
2050,34,M,975692
2050,34,F,990457
2050,35,M,986286
2050,35,F,1003461
2050,36,M,991497
2050,36,F,1011085
2050,37,M,995809
2050,37,F,1017822
2050,38,M,1003120
2050,38,F,1027470
2050,39,M,1011679
2050,39,F,1038262
2050,40,M,1016791
2050,40,F,1045686
2050,41,M,1016170
2050,41,F,1047682
2050,42,M,1009689
2050,42,F,1044976
2050,43,M,999744
2050,43,F,1040405
2050,44,M,990055
2050,44,F,1036353
2050,45,M,983294
2050,45,F,1034258
2050,46,M,980371
2050,46,F,1034722
2050,47,M,981828
2050,47,F,1038429
2050,48,M,986550
2050,48,F,1044517
2050,49,M,989720
2050,49,F,1048395
2050,50,M,986153
2050,50,F,1045371
2050,51,M,975091
2050,51,F,1034841
2050,52,M,962785
2050,52,F,1022950
2050,53,M,955599
2050,53,F,1016343
2050,54,M,953166
2050,54,F,1014987
2050,55,M,951624
2050,55,F,1015024
2050,56,M,947503
2050,56,F,1012963
2050,57,M,939022
2050,57,F,1007176
2050,58,M,924826
2050,58,F,996290
2050,59,M,903268
2050,59,F,978635
2050,60,M,876225
2050,60,F,956148
2050,61,M,848723
2050,61,F,933814
2050,62,M,822134
2050,62,F,913406
2050,63,M,794888
2050,63,F,893860
2050,64,M,766119
2050,64,F,874480
2050,65,M,734812
2050,65,F,853976
2050,66,M,700731
2050,66,F,831101
2050,67,M,666264
2050,67,F,806908
2050,68,M,634021
2050,68,F,782559
2050,69,M,605934
2050,69,F,759116
2050,70,M,582750
2050,70,F,737363
2050,71,M,563901
2050,71,F,717218
2050,72,M,548819
2050,72,F,698809
2050,73,M,536586
2050,73,F,681840
2050,74,M,525100
2050,74,F,664564
2050,75,M,511182
2050,75,F,643701
2050,76,M,493305
2050,76,F,617770
2050,77,M,471820
2050,77,F,587682
2050,78,M,447643
2050,78,F,554878
2050,79,M,421729
2050,79,F,520667
2050,80,M,394821
2050,80,F,485801
2050,81,M,367711
2050,81,F,451105
2050,82,M,340585
2050,82,F,416861
2050,83,M,313696
2050,83,F,383243
2050,84,M,287584
2050,84,F,350759
2050,85,M,262125
2050,85,F,319166
2050,86,M,236710
2050,86,F,287634
2050,87,M,211568
2050,87,F,256410
2050,88,M,187454
2050,88,F,226422
2050,89,M,164648
2050,89,F,197948
2050,90,M,143171
2050,90,F,171104
2050,91,M,123145
2050,91,F,146003
2050,92,M,104852
2050,92,F,123073
2050,93,M,88525
2050,93,F,102592
2050,94,M,74061
2050,94,F,84470
2050,95,M,61104
2050,95,F,68313
2050,96,M,49438
2050,96,F,53963
2050,97,M,39448
2050,97,F,41823
2050,98,M,31256
2050,98,F,31981
2050,99,M,24565
2050,99,F,24109
2050,100,M,19216
2050,100,F,17976
2050,101,M,14863
2050,101,F,13163
2050,102,M,11271
2050,102,F,9376
2050,103,M,8374
2050,103,F,6486
2050,104,M,6089
2050,104,F,4350
2050,105,M,4327
2050,105,F,2823
2050,106,M,2991
2050,106,F,1764
2050,107,M,2010
2050,107,F,1059
2050,108,M,1320
2050,108,F,613
2050,109,M,835
2050,109,F,335
