mes,cve_entidad,entidad,sexo,rango_edad,asegurados
2025-07-31,19,Nuevo León,mujeres,E3,125501
2025-07-31,19,Nuevo León,mujeres,E4,151852
2025-07-31,19,Nuevo León,mujeres,E5,117511
2025-07-31,19,Nuevo León,mujeres,E6,91950
2025-07-31,19,Nuevo León,mujeres,E7,81852
2025-07-31,19,Nuevo León,mujeres,E8,74596
2025-07-31,19,Nuevo León,mujeres,E9,69392
2025-07-31,19,Nuevo León,no especificado,E3,2
2025-07-31,19,Nuevo León,no especificado,E4,1
2025-07-31,19,Nuevo León,no especificado,E5,2
2025-07-31,19,Nuevo León,no especificado,E6,1
2025-07-31,19,Nuevo León,no especificado,E7,1
2025-07-31,19,Nuevo León,no especificado,E8,1
2025-07-31,20,Oaxaca,hombres,E1,56
2025-07-31,20,Oaxaca,hombres,E10,10607
2025-07-31,20,Oaxaca,hombres,E11,5514
2025-07-31,20,Oaxaca,hombres,E12,2076
2025-07-31,20,Oaxaca,hombres,E13,947
2025-07-31,20,Oaxaca,hombres,E14,706
2025-07-31,20,Oaxaca,hombres,E2,48026
2025-07-31,20,Oaxaca,hombres,E3,31138
2025-07-31,20,Oaxaca,hombres,E4,25172
2025-07-31,20,Oaxaca,hombres,E5,22653
2025-07-31,20,Oaxaca,hombres,E6,19622
2025-07-31,20,Oaxaca,hombres,E7,17415
2025-07-31,20,Oaxaca,hombres,E8,14974
2025-07-31,20,Oaxaca,hombres,E9,13105
2025-07-31,20,Oaxaca,mujeres,E1,67
2025-07-31,20,Oaxaca,mujeres,E10,6721
2025-07-31,20,Oaxaca,mujeres,E11,3146
2025-07-31,20,Oaxaca,mujeres,E12,1118
2025-07-31,20,Oaxaca,mujeres,E13,499
2025-07-31,20,Oaxaca,mujeres,E14,520
2025-07-31,20,Oaxaca,mujeres,E2,53985
2025-07-31,20,Oaxaca,mujeres,E3,31137
2025-07-31,20,Oaxaca,mujeres,E4,20843
2025-07-31,20,Oaxaca,mujeres,E5,17409
2025-07-31,20,Oaxaca,mujeres,E6,15512
2025-07-31,20,Oaxaca,mujeres,E7,13721
2025-07-31,20,Oaxaca,mujeres,E8,11377
2025-07-31,20,Oaxaca,mujeres,E9,9119
2025-07-31,21,Puebla,hombres,E1,154
2025-07-31,21,Puebla,hombres,E10,29324
2025-07-31,21,Puebla,hombres,E11,12132
2025-07-31,21,Puebla,hombres,E12,3479
2025-07-31,21,Puebla,hombres,E13,1302
2025-07-31,21,Puebla,hombres,E14,885
2025-07-31,21,Puebla,hombres,E2,103870
2025-07-31,21,Puebla,hombres,E3,109493
2025-07-31,21,Puebla,hombres,E4,94380
2025-07-31,21,Puebla,hombres,E5,83525
2025-07-31,21,Puebla,hombres,E6,60071
2025-07-31,21,Puebla,hombres,E7,49891
2025-07-31,21,Puebla,hombres,E8,43425
2025-07-31,21,Puebla,hombres,E9,38242
2025-07-31,21,Puebla,mujeres,E1,125
2025-07-31,21,Puebla,mujeres,E10,18081
2025-07-31,21,Puebla,mujeres,E11,7269
2025-07-31,21,Puebla,mujeres,E12,2150
2025-07-31,21,Puebla,mujeres,E13,708
2025-07-31,21,Puebla,mujeres,E14,805
2025-07-31,21,Puebla,mujeres,E2,111145
2025-07-31,21,Puebla,mujeres,E3,95442
2025-07-31,21,Puebla,mujeres,E4,73841
2025-07-31,21,Puebla,mujeres,E5,63828
2025-07-31,21,Puebla,mujeres,E6,42914
2025-07-31,21,Puebla,mujeres,E7,35297
2025-07-31,21,Puebla,mujeres,E8,29289
2025-07-31,21,Puebla,mujeres,E9,24557
2025-07-31,22,Querétaro,hombres,E1,166
2025-07-31,22,Querétaro,hombres,E10,27507
2025-07-31,22,Querétaro,hombres,E11,10198
2025-07-31,22,Querétaro,hombres,E12,2797
2025-07-31,22,Querétaro,hombres,E13,990
2025-07-31,22,Querétaro,hombres,E14,624
2025-07-31,22,Querétaro,hombres,E2,40805
2025-07-31,22,Querétaro,hombres,E3,73555
2025-07-31,22,Querétaro,hombres,E4,81665
2025-07-31,22,Querétaro,hombres,E5,75855
2025-07-31,22,Querétaro,hombres,E6,59685
2025-07-31,22,Querétaro,hombres,E7,49522
2025-07-31,22,Querétaro,hombres,E8,42035
2025-07-31,22,Querétaro,hombres,E9,36571
2025-07-31,22,Querétaro,mujeres,E1,141
2025-07-31,22,Querétaro,mujeres,E10,18449
2025-07-31,22,Querétaro,mujeres,E11,6687
2025-07-31,22,Querétaro,mujeres,E12,1678
2025-07-31,22,Querétaro,mujeres,E13,616
2025-07-31,22,Querétaro,mujeres,E14,524
2025-07-31,22,Querétaro,mujeres,E2,39925
2025-07-31,22,Querétaro,mujeres,E3,61183
2025-07-31,22,Querétaro,mujeres,E4,61504
2025-07-31,22,Querétaro,mujeres,E5,52753
2025-07-31,22,Querétaro,mujeres,E6,40915
2025-07-31,22,Querétaro,mujeres,E7,34913
2025-07-31,22,Querétaro,mujeres,E8,29183
2025-07-31,22,Querétaro,mujeres,E9,24920
2025-07-31,22,Querétaro,no especificado,E3,1
2025-07-31,23,Quintana Roo,hombres,E1,72
2025-07-31,23,Quintana Roo,hombres,E10,17170
2025-07-31,23,Quintana Roo,hombres,E11,7862
2025-07-31,23,Quintana Roo,hombres,E12,2089
2025-07-31,23,Quintana Roo,hombres,E13,676
2025-07-31,23,Quintana Roo,hombres,E14,379
2025-07-31,23,Quintana Roo,hombres,E2,35845
2025-07-31,23,Quintana Roo,hombres,E3,58654
2025-07-31,23,Quintana Roo,hombres,E4,62489
2025-07-31,23,Quintana Roo,hombres,E5,56788
2025-07-31,23,Quintana Roo,hombres,E6,46041
2025-07-31,23,Quintana Roo,hombres,E7,37314
2025-07-31,23,Quintana Roo,hombres,E8,28906
2025-07-31,23,Quintana Roo,hombres,E9,23696
2025-07-31,23,Quintana Roo,mujeres,E1,75
2025-07-31,23,Quintana Roo,mujeres,E10,9594
2025-07-31,23,Quintana Roo,mujeres,E11,3899
2025-07-31,23,Quintana Roo,mujeres,E12,949
2025-07-31,23,Quintana Roo,mujeres,E13,281
2025-07-31,23,Quintana Roo,mujeres,E14,255
2025-07-31,23,Quintana Roo,mujeres,E2,32719
2025-07-31,23,Quintana Roo,mujeres,E3,41760
2025-07-31,23,Quintana Roo,mujeres,E4,44193
2025-07-31,23,Quintana Roo,mujeres,E5,37655
2025-07-31,23,Quintana Roo,mujeres,E6,30956
2025-07-31,23,Quintana Roo,mujeres,E7,24453
2025-07-31,23,Quintana Roo,mujeres,E8,18355
2025-07-31,23,Quintana Roo,mujeres,E9,14081
2025-07-31,23,Quintana Roo,no especificado,E4,1
2025-07-31,24,San Luis Potosí,hombres,E1,255
2025-07-31,24,San Luis Potosí,hombres,E10,21922
2025-07-31,24,San Luis Potosí,hombres,E11,9258
2025-07-31,24,San Luis Potosí,hombres,E12,3431
2025-07-31,24,San Luis Potosí,hombres,E13,1387
2025-07-31,24,San Luis Potosí,hombres,E14,1240
2025-07-31,24,San Luis Potosí,hombres,E2,41456
2025-07-31,24,San Luis Potosí,hombres,E3,55442
2025-07-31,24,San Luis Potosí,hombres,E4,50759
2025-07-31,24,San Luis Potosí,hombres,E5,46242
2025-07-31,24,San Luis Potosí,hombres,E6,38464
2025-07-31,24,San Luis Potosí,hombres,E7,33268
2025-07-31,24,San Luis Potosí,hombres,E8,29055
2025-07-31,24,San Luis Potosí,hombres,E9,26931
2025-07-31,24,San Luis Potosí,mujeres,E1,245
2025-07-31,24,San Luis Potosí,mujeres,E10,14378
2025-07-31,24,San Luis Potosí,mujeres,E11,6835
2025-07-31,24,San Luis Potosí,mujeres,E12,2476
2025-07-31,24,San Luis Potosí,mujeres,E13,1097
2025-07-31,24,San Luis Potosí,mujeres,E14,1710
2025-07-31,24,San Luis Potosí,mujeres,E2,41649
2025-07-31,24,San Luis Potosí,mujeres,E3,45340
2025-07-31,24,San Luis Potosí,mujeres,E4,36805
2025-07-31,24,San Luis Potosí,mujeres,E5,31394
2025-07-31,24,San Luis Potosí,mujeres,E6,26648
2025-07-31,24,San Luis Potosí,mujeres,E7,23485
2025-07-31,24,San Luis Potosí,mujeres,E8,20059
2025-07-31,24,San Luis Potosí,mujeres,E9,18506
2025-07-31,25,Sinaloa,hombres,E1,87
2025-07-31,25,Sinaloa,hombres,E10,31571
2025-07-31,25,Sinaloa,hombres,E11,11575
2025-07-31,25,Sinaloa,hombres,E12,3976
2025-07-31,25,Sinaloa,hombres,E13,1682
2025-07-31,25,Sinaloa,hombres,E14,1052
2025-07-31,25,Sinaloa,hombres,E2,69672
2025-07-31,25,Sinaloa,hombres,E3,76122
2025-07-31,25,Sinaloa,hombres,E4,59163
2025-07-31,25,Sinaloa,hombres,E5,52190
2025-07-31,25,Sinaloa,hombres,E6,44909
2025-07-31,25,Sinaloa,hombres,E7,40411
2025-07-31,25,Sinaloa,hombres,E8,37650
2025-07-31,25,Sinaloa,hombres,E9,37393
2025-07-31,25,Sinaloa,mujeres,E1,70
2025-07-31,25,Sinaloa,mujeres,E10,19938
2025-07-31,25,Sinaloa,mujeres,E11,6692
2025-07-31,25,Sinaloa,mujeres,E12,1663
2025-07-31,25,Sinaloa,mujeres,E13,609
2025-07-31,25,Sinaloa,mujeres,E14,585
2025-07-31,25,Sinaloa,mujeres,E2,71213
2025-07-31,25,Sinaloa,mujeres,E3,69499
2025-07-31,25,Sinaloa,mujeres,E4,49318
2025-07-31,25,Sinaloa,mujeres,E5,41553
2025-07-31,25,Sinaloa,mujeres,E6,35359
2025-07-31,25,Sinaloa,mujeres,E7,31217
2025-07-31,25,Sinaloa,mujeres,E8,27539
2025-07-31,25,Sinaloa,mujeres,E9,25031
2025-07-31,26,Sonora,hombres,E1,118
2025-07-31,26,Sonora,hombres,E10,32583
2025-07-31,26,Sonora,hombres,E11,12594
2025-07-31,26,Sonora,hombres,E12,4606
2025-07-31,26,Sonora,hombres,E13,1827
2025-07-31,26,Sonora,hombres,E14,1028
2025-07-31,26,Sonora,hombres,E2,58994
2025-07-31,26,Sonora,hombres,E3,70466
2025-07-31,26,Sonora,hombres,E4,70738
2025-07-31,26,Sonora,hombres,E5,60418
2025-07-31,26,Sonora,hombres,E6,48845
2025-07-31,26,Sonora,hombres,E7,43973
2025-07-31,26,Sonora,hombres,E8,40781
2025-07-31,26,Sonora,hombres,E9,38463
2025-07-31,26,Sonora,mujeres,E1,132
2025-07-31,26,Sonora,mujeres,E10,20726
2025-07-31,26,Sonora,mujeres,E11,7198
2025-07-31,26,Sonora,mujeres,E12,2011
2025-07-31,26,Sonora,mujeres,E13,695
2025-07-31,26,Sonora,mujeres,E14,633
2025-07-31,26,Sonora,mujeres,E2,59718
2025-07-31,26,Sonora,mujeres,E3,60365
2025-07-31,26,Sonora,mujeres,E4,56615
2025-07-31,26,Sonora,mujeres,E5,44734
2025-07-31,26,Sonora,mujeres,E6,35390
2025-07-31,26,Sonora,mujeres,E7,31950
2025-07-31,26,Sonora,mujeres,E8,29222
2025-07-31,26,Sonora,mujeres,E9,26154
2025-07-31,26,Sonora,no especificado,E10,1
2025-07-31,26,Sonora,no especificado,E5,1
2025-07-31,27,Tabasco,hombres,E1,31
2025-07-31,27,Tabasco,hombres,E10,7673
2025-07-31,27,Tabasco,hombres,E11,3520
2025-07-31,27,Tabasco,hombres,E12,1073
2025-07-31,27,Tabasco,hombres,E13,365
2025-07-31,27,Tabasco,hombres,E14,257
2025-07-31,27,Tabasco,hombres,E2,51555
2025-07-31,27,Tabasco,hombres,E3,36039
2025-07-31,27,Tabasco,hombres,E4,29350
2025-07-31,27,Tabasco,hombres,E5,23885
2025-07-31,27,Tabasco,hombres,E6,20909
2025-07-31,27,Tabasco,hombres,E7,17953
2025-07-31,27,Tabasco,hombres,E8,14422
2025-07-31,27,Tabasco,hombres,E9,10729
2025-07-31,27,Tabasco,mujeres,E1,52
2025-07-31,27,Tabasco,mujeres,E10,3161
2025-07-31,27,Tabasco,mujeres,E11,1453
2025-07-31,27,Tabasco,mujeres,E12,442
2025-07-31,27,Tabasco,mujeres,E13,185
2025-07-31,27,Tabasco,mujeres,E14,256
2025-07-31,27,Tabasco,mujeres,E2,49647
2025-07-31,27,Tabasco,mujeres,E3,27504
2025-07-31,27,Tabasco,mujeres,E4,18596
2025-07-31,27,Tabasco,mujeres,E5,13752
2025-07-31,27,Tabasco,mujeres,E6,11837
2025-07-31,27,Tabasco,mujeres,E7,9667
2025-07-31,27,Tabasco,mujeres,E8,6966
2025-07-31,27,Tabasco,mujeres,E9,4752
2025-07-31,28,Tamaulipas,hombres,E1,116
2025-07-31,28,Tamaulipas,hombres,E10,33225
2025-07-31,28,Tamaulipas,hombres,E11,12585
2025-07-31,28,Tamaulipas,hombres,E12,3752
2025-07-31,28,Tamaulipas,hombres,E13,1317
2025-07-31,28,Tamaulipas,hombres,E14,750
2025-07-31,28,Tamaulipas,hombres,E2,49129
2025-07-31,28,Tamaulipas,hombres,E3,82476
2025-07-31,28,Tamaulipas,hombres,E4,78856
2025-07-31,28,Tamaulipas,hombres,E5,63259
2025-07-31,28,Tamaulipas,hombres,E6,52199
2025-07-31,28,Tamaulipas,hombres,E7,48638
2025-07-31,28,Tamaulipas,hombres,E8,45295
2025-07-31,28,Tamaulipas,hombres,E9,41342
2025-07-31,28,Tamaulipas,mujeres,E1,123
2025-07-31,28,Tamaulipas,mujeres,E10,19354
2025-07-31,28,Tamaulipas,mujeres,E11,7063
2025-07-31,28,Tamaulipas,mujeres,E12,1786
2025-07-31,28,Tamaulipas,mujeres,E13,588
2025-07-31,28,Tamaulipas,mujeres,E14,611
2025-07-31,28,Tamaulipas,mujeres,E2,44795
2025-07-31,28,Tamaulipas,mujeres,E3,64168
2025-07-31,28,Tamaulipas,mujeres,E4,55719
2025-07-31,28,Tamaulipas,mujeres,E5,42348
2025-07-31,28,Tamaulipas,mujeres,E6,36664
2025-07-31,28,Tamaulipas,mujeres,E7,35087
2025-07-31,28,Tamaulipas,mujeres,E8,31060
2025-07-31,28,Tamaulipas,mujeres,E9,26104
2025-07-31,29,Tlaxcala,hombres,E1,27
2025-07-31,29,Tlaxcala,hombres,E10,5046
2025-07-31,29,Tlaxcala,hombres,E11,2325
2025-07-31,29,Tlaxcala,hombres,E12,733
2025-07-31,29,Tlaxcala,hombres,E13,255
2025-07-31,29,Tlaxcala,hombres,E14,137
2025-07-31,29,Tlaxcala,hombres,E2,24540
2025-07-31,29,Tlaxcala,hombres,E3,22946
2025-07-31,29,Tlaxcala,hombres,E4,14371
2025-07-31,29,Tlaxcala,hombres,E5,11550
2025-07-31,29,Tlaxcala,hombres,E6,9544
2025-07-31,29,Tlaxcala,hombres,E7,8314
2025-07-31,29,Tlaxcala,hombres,E8,7385
2025-07-31,29,Tlaxcala,hombres,E9,6296
2025-07-31,29,Tlaxcala,mujeres,E1,28
2025-07-31,29,Tlaxcala,mujeres,E10,2891
2025-07-31,29,Tlaxcala,mujeres,E11,1237
2025-07-31,29,Tlaxcala,mujeres,E12,366
2025-07-31,29,Tlaxcala,mujeres,E13,120
2025-07-31,29,Tlaxcala,mujeres,E14,104
2025-07-31,29,Tlaxcala,mujeres,E2,26056
2025-07-31,29,Tlaxcala,mujeres,E3,20212
2025-07-31,29,Tlaxcala,mujeres,E4,9628
2025-07-31,29,Tlaxcala,mujeres,E5,8335
2025-07-31,29,Tlaxcala,mujeres,E6,7508
2025-07-31,29,Tlaxcala,mujeres,E7,6910
2025-07-31,29,Tlaxcala,mujeres,E8,5595
2025-07-31,29,Tlaxcala,mujeres,E9,4108
2025-07-31,30,Veracruz,hombres,E1,471
2025-07-31,30,Veracruz,hombres,E10,41197
2025-07-31,30,Veracruz,hombres,E11,20087
2025-07-31,30,Veracruz,hombres,E12,9048
2025-07-31,30,Veracruz,hombres,E13,4809
2025-07-31,30,Veracruz,hombres,E14,5719
2025-07-31,30,Veracruz,hombres,E2,96893
2025-07-31,30,Veracruz,hombres,E3,101529
2025-07-31,30,Veracruz,hombres,E4,91176
2025-07-31,30,Veracruz,hombres,E5,75636
2025-07-31,30,Veracruz,hombres,E6,66237
2025-07-31,30,Veracruz,hombres,E7,58543
2025-07-31,30,Veracruz,hombres,E8,51019
2025-07-31,30,Veracruz,hombres,E9,47020
2025-07-31,30,Veracruz,mujeres,E1,498
2025-07-31,30,Veracruz,mujeres,E10,25796
2025-07-31,30,Veracruz,mujeres,E11,15479
2025-07-31,30,Veracruz,mujeres,E12,8000
2025-07-31,30,Veracruz,mujeres,E13,5362
2025-07-31,30,Veracruz,mujeres,E14,8589
2025-07-31,30,Veracruz,mujeres,E2,95586
2025-07-31,30,Veracruz,mujeres,E3,81722
2025-07-31,30,Veracruz,mujeres,E4,66150
2025-07-31,30,Veracruz,mujeres,E5,51178
2025-07-31,30,Veracruz,mujeres,E6,46981
2025-07-31,30,Veracruz,mujeres,E7,41867
2025-07-31,30,Veracruz,mujeres,E8,36261
2025-07-31,30,Veracruz,mujeres,E9,32131
2025-07-31,30,Veracruz,no especificado,E3,1
2025-07-31,31,Yucatán,hombres,E1,50
2025-07-31,31,Yucatán,hombres,E10,19975
2025-07-31,31,Yucatán,hombres,E11,9031
2025-07-31,31,Yucatán,hombres,E12,3595
2025-07-31,31,Yucatán,hombres,E13,1856
2025-07-31,31,Yucatán,hombres,E14,2111
2025-07-31,31,Yucatán,hombres,E2,34043
2025-07-31,31,Yucatán,hombres,E3,47681
2025-07-31,31,Yucatán,hombres,E4,50565
2025-07-31,31,Yucatán,hombres,E5,45695
2025-07-31,31,Yucatán,hombres,E6,37609
2025-07-31,31,Yucatán,hombres,E7,32557
2025-07-31,31,Yucatán,hombres,E8,28679
2025-07-31,31,Yucatán,hombres,E9,25406
2025-07-31,31,Yucatán,mujeres,E1,41
2025-07-31,31,Yucatán,mujeres,E10,12674
2025-07-31,31,Yucatán,mujeres,E11,6028
2025-07-31,31,Yucatán,mujeres,E12,2257
2025-07-31,31,Yucatán,mujeres,E13,1366
2025-07-31,31,Yucatán,mujeres,E14,2158
2025-07-31,31,Yucatán,mujeres,E2,32494
2025-07-31,31,Yucatán,mujeres,E3,33183
2025-07-31,31,Yucatán,mujeres,E4,34813
2025-07-31,31,Yucatán,mujeres,E5,30000
2025-07-31,31,Yucatán,mujeres,E6,23943
2025-07-31,31,Yucatán,mujeres,E7,20828
2025-07-31,31,Yucatán,mujeres,E8,17199
2025-07-31,31,Yucatán,mujeres,E9,15601
2025-07-31,32,Zacatecas,hombres,E1,44
2025-07-31,32,Zacatecas,hombres,E10,9961
2025-07-31,32,Zacatecas,hombres,E11,4061
2025-07-31,32,Zacatecas,hombres,E12,1287
2025-07-31,32,Zacatecas,hombres,E13,539
2025-07-31,32,Zacatecas,hombres,E14,339
2025-07-31,32,Zacatecas,hombres,E2,25416
2025-07-31,32,Zacatecas,hombres,E3,27254
2025-07-31,32,Zacatecas,hombres,E4,22623
2025-07-31,32,Zacatecas,hombres,E5,18695
2025-07-31,32,Zacatecas,hombres,E6,16476
2025-07-31,32,Zacatecas,hombres,E7,14472
2025-07-31,32,Zacatecas,hombres,E8,13249
2025-07-31,32,Zacatecas,hombres,E9,12111
2025-07-31,32,Zacatecas,mujeres,E1,61
2025-07-31,32,Zacatecas,mujeres,E10,5657
2025-07-31,32,Zacatecas,mujeres,E11,2173
2025-07-31,32,Zacatecas,mujeres,E12,563
2025-07-31,32,Zacatecas,mujeres,E13,181
2025-07-31,32,Zacatecas,mujeres,E14,206
2025-07-31,32,Zacatecas,mujeres,E2,28286
2025-07-31,32,Zacatecas,mujeres,E3,25665
2025-07-31,32,Zacatecas,mujeres,E4,18249
2025-07-31,32,Zacatecas,mujeres,E5,12686
2025-07-31,32,Zacatecas,mujeres,E6,11288
2025-07-31,32,Zacatecas,mujeres,E7,9667
2025-07-31,32,Zacatecas,mujeres,E8,8884
2025-07-31,32,Zacatecas,mujeres,E9,7398
2025-07-31,32,Zacatecas,no especificado,E3,1
2026-07-31,1,Aguascalientes,hombres,E1,239
2026-07-31,1,Aguascalientes,hombres,E10,17410
2026-07-31,1,Aguascalientes,hombres,E11,6866
2026-07-31,1,Aguascalientes,hombres,E12,2844
2026-07-31,1,Aguascalientes,hombres,E13,1431
2026-07-31,1,Aguascalientes,hombres,E14,1427
2026-07-31,1,Aguascalientes,hombres,E2,31229
2026-07-31,1,Aguascalientes,hombres,E3,41265
2026-07-31,1,Aguascalientes,hombres,E4,37994
2026-07-31,1,Aguascalientes,hombres,E5,33966
2026-07-31,1,Aguascalientes,hombres,E6,28322
2026-07-31,1,Aguascalientes,hombres,E7,24858
2026-07-31,1,Aguascalientes,hombres,E8,22590
2026-07-31,1,Aguascalientes,hombres,E9,20929
2026-07-31,1,Aguascalientes,mujeres,E1,269
2026-07-31,1,Aguascalientes,mujeres,E10,11872
2026-07-31,1,Aguascalientes,mujeres,E11,4996
2026-07-31,1,Aguascalientes,mujeres,E12,2093
2026-07-31,1,Aguascalientes,mujeres,E13,1176
2026-07-31,1,Aguascalientes,mujeres,E14,1532
2026-07-31,1,Aguascalientes,mujeres,E2,31702
2026-07-31,1,Aguascalientes,mujeres,E3,35357
2026-07-31,1,Aguascalientes,mujeres,E4,29679
2026-07-31,1,Aguascalientes,mujeres,E5,24257
2026-07-31,1,Aguascalientes,mujeres,E6,20462
2026-07-31,1,Aguascalientes,mujeres,E7,17571
2026-07-31,1,Aguascalientes,mujeres,E8,15408
2026-07-31,1,Aguascalientes,mujeres,E9,14119
2026-07-31,1,Aguascalientes,no especificado,E3,3
2026-07-31,2,Baja California,hombres,E1,105
2026-07-31,2,Baja California,hombres,E10,48159
2026-07-31,2,Baja California,hombres,E11,20158
2026-07-31,2,Baja California,hombres,E12,6589
2026-07-31,2,Baja California,hombres,E13,2457
2026-07-31,2,Baja California,hombres,E14,1429
2026-07-31,2,Baja California,hombres,E2,60508
2026-07-31,2,Baja California,hombres,E3,100901
2026-07-31,2,Baja California,hombres,E4,114350
2026-07-31,2,Baja California,hombres,E5,98605
2026-07-31,2,Baja California,hombres,E6,80585
2026-07-31,2,Baja California,hombres,E7,69016
2026-07-31,2,Baja California,hombres,E8,62632
2026-07-31,2,Baja California,hombres,E9,59791
2026-07-31,2,Baja California,mujeres,E1,109
2026-07-31,2,Baja California,mujeres,E10,33427
2026-07-31,2,Baja California,mujeres,E11,13349
2026-07-31,2,Baja California,mujeres,E12,3662
2026-07-31,2,Baja California,mujeres,E13,1316
2026-07-31,2,Baja California,mujeres,E14,1148
2026-07-31,2,Baja California,mujeres,E2,58071
2026-07-31,2,Baja California,mujeres,E3,84259
2026-07-31,2,Baja California,mujeres,E4,89623
2026-07-31,2,Baja California,mujeres,E5,73712
2026-07-31,2,Baja California,mujeres,E6,62546
2026-07-31,2,Baja California,mujeres,E7,54485
2026-07-31,2,Baja California,mujeres,E8,47848
2026-07-31,2,Baja California,mujeres,E9,42628
2026-07-31,2,Baja California,no especificado,E3,1
2026-07-31,2,Baja California,no especificado,E5,1
2026-07-31,3,Baja California Sur,hombres,E1,43
2026-07-31,3,Baja California Sur,hombres,E10,9231
2026-07-31,3,Baja California Sur,hombres,E11,3734
2026-07-31,3,Baja California Sur,hombres,E12,1180
2026-07-31,3,Baja California Sur,hombres,E13,485
2026-07-31,3,Baja California Sur,hombres,E14,305
2026-07-31,3,Baja California Sur,hombres,E2,20731
2026-07-31,3,Baja California Sur,hombres,E3,24981
2026-07-31,3,Baja California Sur,hombres,E4,23766
2026-07-31,3,Baja California Sur,hombres,E5,22053
2026-07-31,3,Baja California Sur,hombres,E6,19023
2026-07-31,3,Baja California Sur,hombres,E7,16221
2026-07-31,3,Baja California Sur,hombres,E8,14061
2026-07-31,3,Baja California Sur,hombres,E9,12050
2026-07-31,3,Baja California Sur,mujeres,E1,59
2026-07-31,3,Baja California Sur,mujeres,E10,5339
2026-07-31,3,Baja California Sur,mujeres,E11,2076
2026-07-31,3,Baja California Sur,mujeres,E12,580
2026-07-31,3,Baja California Sur,mujeres,E13,182
2026-07-31,3,Baja California Sur,mujeres,E14,242
2026-07-31,3,Baja California Sur,mujeres,E2,19788
2026-07-31,3,Baja California Sur,mujeres,E3,18088
2026-07-31,3,Baja California Sur,mujeres,E4,16330
2026-07-31,3,Baja California Sur,mujeres,E5,14604
2026-07-31,3,Baja California Sur,mujeres,E6,12922
2026-07-31,3,Baja California Sur,mujeres,E7,10909
2026-07-31,3,Baja California Sur,mujeres,E8,9109
2026-07-31,3,Baja California Sur,mujeres,E9,7312
2026-07-31,4,Campeche,hombres,E1,22
2026-07-31,4,Campeche,hombres,E10,7032
2026-07-31,4,Campeche,hombres,E11,2549
2026-07-31,4,Campeche,hombres,E12,703
2026-07-31,4,Campeche,hombres,E13,251
2026-07-31,4,Campeche,hombres,E14,172
2026-07-31,4,Campeche,hombres,E2,15268
2026-07-31,4,Campeche,hombres,E3,15172
2026-07-31,4,Campeche,hombres,E4,14731
2026-07-31,4,Campeche,hombres,E5,14735
2026-07-31,4,Campeche,hombres,E6,13739
2026-07-31,4,Campeche,hombres,E7,12801
2026-07-31,4,Campeche,hombres,E8,10741
2026-07-31,4,Campeche,hombres,E9,9020
2026-07-31,4,Campeche,mujeres,E1,15
2026-07-31,4,Campeche,mujeres,E10,3318
2026-07-31,4,Campeche,mujeres,E11,1124
2026-07-31,4,Campeche,mujeres,E12,256
2026-07-31,4,Campeche,mujeres,E13,111
2026-07-31,4,Campeche,mujeres,E14,142
2026-07-31,4,Campeche,mujeres,E2,15087
2026-07-31,4,Campeche,mujeres,E3,12045
2026-07-31,4,Campeche,mujeres,E4,8745
2026-07-31,4,Campeche,mujeres,E5,7855
2026-07-31,4,Campeche,mujeres,E6,7121
2026-07-31,4,Campeche,mujeres,E7,6503
2026-07-31,4,Campeche,mujeres,E8,5153
2026-07-31,4,Campeche,mujeres,E9,4267
2026-07-31,5,Coahuila,hombres,E1,208
2026-07-31,5,Coahuila,hombres,E10,44584
2026-07-31,5,Coahuila,hombres,E11,12492
2026-07-31,5,Coahuila,hombres,E12,4008
2026-07-31,5,Coahuila,hombres,E13,1530
2026-07-31,5,Coahuila,hombres,E14,847
2026-07-31,5,Coahuila,hombres,E2,46441
2026-07-31,5,Coahuila,hombres,E3,89517
2026-07-31,5,Coahuila,hombres,E4,88030
2026-07-31,5,Coahuila,hombres,E5,79141
2026-07-31,5,Coahuila,hombres,E6,67126
2026-07-31,5,Coahuila,hombres,E7,59513
2026-07-31,5,Coahuila,hombres,E8,57410
2026-07-31,5,Coahuila,hombres,E9,53723
2026-07-31,5,Coahuila,mujeres,E1,194
2026-07-31,5,Coahuila,mujeres,E10,25128
2026-07-31,5,Coahuila,mujeres,E11,7756
2026-07-31,5,Coahuila,mujeres,E12,2015
2026-07-31,5,Coahuila,mujeres,E13,690
2026-07-31,5,Coahuila,mujeres,E14,704
2026-07-31,5,Coahuila,mujeres,E2,36353
2026-07-31,5,Coahuila,mujeres,E3,60267
2026-07-31,5,Coahuila,mujeres,E4,57822
2026-07-31,5,Coahuila,mujeres,E5,49639
2026-07-31,5,Coahuila,mujeres,E6,42672
2026-07-31,5,Coahuila,mujeres,E7,38490
2026-07-31,5,Coahuila,mujeres,E8,35553
2026-07-31,5,Coahuila,mujeres,E9,31911
2026-07-31,5,Coahuila,no especificado,E3,1
2026-07-31,5,Coahuila,no especificado,E4,1
2026-07-31,6,Colima,hombres,E1,39
2026-07-31,6,Colima,hombres,E10,8816
2026-07-31,6,Colima,hombres,E11,3504
2026-07-31,6,Colima,hombres,E12,1185
2026-07-31,6,Colima,hombres,E13,495
2026-07-31,6,Colima,hombres,E14,317
2026-07-31,6,Colima,hombres,E2,15475
2026-07-31,6,Colima,hombres,E3,16054
2026-07-31,6,Colima,hombres,E4,14400
2026-07-31,6,Colima,hombres,E5,13814
2026-07-31,6,Colima,hombres,E6,12735
