archivo_origen,CVEENT,entidad,beneficiarios,intervenciones,dependencias,padrones,programas,periodo,periodo_cve,trimestre,anio,fecha,entidad_etiqueta,entidad_etq
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2318241,37952622.0,6,18,14,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,669825,5470370.0,5,15,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,1009625,11617764.0,4,14,10,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,1000064,10320937.0,5,17,13,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1265316,9459904.0,5,16,13,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1309390,16201040.0,6,17,13,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3902957,70023984.0,5,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1915064,11966424.0,7,19,15,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,409734,5620330.0,3,15,11,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,449271,4869751.0,5,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,558418,4316422.0,6,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2123561,10780160.0,6,18,14,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2296580,11816860.0,5,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,329720,3755284.0,4,14,10,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,211901,1860855.0,3,14,11,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1147034,7064049.0,4,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,813561,5003913.0,4,15,11,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,395602,3327733.0,3,13,9,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,466418,3452363.0,4,17,13,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,732925,3611463.0,5,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,270035,3564039.0,8,19,15,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,2910089,12979562.0,6,19,15,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,842825,4038350.0,4,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,767646,5774597.0,4,14,11,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,99,NO ESPECIFICADO,49055,49445.0,4,6,6,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,NO ESPECIFICADO,No Especificado
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,131883,1630372.0,3,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,300924,1847998.0,3,7,5,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,75193,1233056.0,4,8,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,241954,1502581.0,4,10,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,517206,2772580.0,4,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,89919,1028609.0,3,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2553940,9042255.0,3,8,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,628223,3817014.0,4,13,12,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,1956258,32698211.0,3,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,551821,4681369.0,4,8,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,680001,9440409.0,4,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,663573,8402373.0,4,10,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1058733,7935723.0,4,9,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,943937,13195380.0,4,9,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3063260,63063702.0,4,9,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1689516,9936397.0,4,10,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,298280,4872029.0,4,10,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,392898,4185654.0,3,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,389582,2677635.0,4,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,1802355,8353416.0,4,10,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,1816765,8744224.0,4,9,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,225018,2991138.0,4,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,115241,1409920.0,4,9,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1012289,5738122.0,3,9,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,632909,3657558.0,3,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,260061,2232718.0,4,8,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,267286,2569914.0,4,10,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,574701,2307746.0,4,9,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,183557,3070752.0,4,9,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,2393735,8839493.0,4,10,8,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,697225,2853812.0,3,9,7,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,679520,4938378.0,3,7,6,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,99,NO ESPECIFICADO,353,714.0,1,1,1,Trimestre : Julio - Septiembre 2021 / Corte : 231010,2021T3,Julio-Septiembre,2021,2021-09-30,NO ESPECIFICADO,No Especificado
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,353065,1923971.0,8,25,19,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,640484,2481654.0,10,37,25,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,182506,1446753.0,8,25,19,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,378564,1957994.0,9,38,25,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,711213,3169648.0,9,28,23,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,221679,1277622.0,9,26,21,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,3178654,11516094.0,9,38,27,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,872037,4628006.0,9,39,29,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2940180,34882654.0,10,34,23,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,747719,5199009.0,9,32,23,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,1134664,10280818.0,8,29,20,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,1405109,10532982.0,9,41,28,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1367256,8896827.0,11,38,28,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1501573,14414674.0,10,36,25,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,4540612,64431575.0,8,38,25,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,2027639,10816799.0,9,34,24,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,523523,5343114.0,8,36,25,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,584888,4584170.0,9,35,24,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,616997,3195841.0,10,29,23,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2324191,10478206.0,11,41,28,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2515709,10749133.0,10,41,29,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,396119,3316762.0,8,29,20,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,290681,1798049.0,9,34,24,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1249666,6331668.0,8,33,22,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,917936,4392574.0,9,35,25,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,492888,2730771.0,9,36,24,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,669746,3614736.0,9,34,24,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,830557,2950201.0,9,28,23,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,378349,3626111.0,11,38,32,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,3192490,11445454.0,10,40,28,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,918349,3575326.0,9,37,25,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,835056,5281584.0,9,29,23,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,99,NO ESPECIFICADO,34568,42794.0,4,9,4,Trimestre : Octubre - Diciembre 2021 / Corte : 231010,2021T4,Octubre-Diciembre,2021,2021-12-31,NO ESPECIFICADO,No Especificado
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,153587,1525199.0,6,12,8,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,370954,1935244.0,7,16,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,92867,1280833.0,6,9,8,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,272560,1575494.0,7,17,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,556476,2875515.0,6,14,8,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,110957,1112490.0,6,13,9,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2658365,9436860.0,7,19,12,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,678623,3842159.0,8,25,19,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2203548,30574728.0,7,25,12,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,593793,4681765.0,7,17,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,769180,9208177.0,6,15,9,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,751818,8330174.0,7,21,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1111209,7775727.0,7,18,11,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1099142,13467100.0,7,20,10,Trimestre : Enero - Marzo 2022 / Corte : 2025/01/28,2022T1,Enero-Marzo,2022,2022-03-31,JALISCO,Jalisco
